   经度     纬度     角度    风速
     86.00    -10.00    164.36     19.65
     87.00    -10.00    123.29     13.68
     88.00    -10.00      0.00      0.00
     89.00    -10.00    241.97     70.97
     90.00    -10.00    353.85     38.14
     91.00    -10.00    138.54     25.78
     92.00    -10.00      0.00      0.00
     93.00    -10.00      0.00      0.00
     94.00    -10.00      0.00      0.00
     95.00    -10.00      0.00      0.00
     96.00    -10.00      0.00      0.00
     97.00    -10.00      0.00      0.00
     98.00    -10.00      0.00      0.00
     99.00    -10.00      0.00      0.00
    100.00    -10.00      0.00      0.00
    101.00    -10.00      0.00      0.00
    102.00    -10.00      0.00      0.00
    103.00    -10.00      0.00      0.00
    104.00    -10.00      0.00      0.00
    105.00    -10.00      0.00      0.00
    106.00    -10.00      0.00      0.00
    107.00    -10.00      0.00      0.00
    108.00    -10.00      0.00      0.00
    109.00    -10.00      0.00      0.00
    110.00    -10.00      0.00      0.00
    111.00    -10.00      0.00      0.00
    112.00    -10.00      0.00      0.00
    113.00    -10.00      0.00      0.00
    114.00    -10.00      0.00      0.00
    115.00    -10.00      0.00      0.00
    116.00    -10.00      0.00      0.00
    117.00    -10.00      0.00      0.00
    118.00    -10.00      0.00      0.00
    119.00    -10.00      0.00      0.00
    120.00    -10.00      0.00      0.00
    121.00    -10.00    221.08     23.83
    122.00    -10.00    161.81     26.72
    123.00    -10.00    115.46     20.97
    124.00    -10.00      0.00      0.00
    125.00    -10.00      0.00      0.00
    126.00    -10.00     45.46     61.69
     46.00     -9.00      0.00      0.00
     47.00     -9.00      0.00      0.00
     48.00     -9.00      0.00      0.00
     49.00     -9.00      0.00      0.00
     50.00     -9.00      0.00      0.00
     51.00     -9.00      0.00      0.00
     52.00     -9.00      0.00      0.00
     53.00     -9.00      0.00      0.00
     54.00     -9.00      0.00      0.00
     55.00     -9.00      0.00      0.00
     56.00     -9.00      0.00      0.00
     57.00     -9.00      0.00      0.00
     58.00     -9.00      0.00      0.00
     59.00     -9.00      0.00      0.00
     60.00     -9.00      0.00      0.00
     61.00     -9.00      0.00      0.00
     62.00     -9.00      0.00      0.00
     63.00     -9.00      0.00      0.00
     64.00     -9.00      0.00      0.00
     65.00     -9.00      0.00      0.00
     66.00     -9.00      0.00      0.00
     67.00     -9.00     72.68     46.10
     68.00     -9.00    149.08      0.46
     69.00     -9.00      0.00      0.00
     70.00     -9.00      0.00      0.00
     71.00     -9.00      0.00      0.00
     72.00     -9.00      0.00      0.00
     73.00     -9.00      0.00      0.00
     74.00     -9.00      0.00      0.00
     75.00     -9.00      0.00      0.00
     76.00     -9.00      0.00      0.00
     77.00     -9.00    195.00     43.83
     78.00     -9.00    249.43      6.03
     79.00     -9.00    100.54      9.95
     80.00     -9.00     95.56     16.49
     81.00     -9.00    309.12      6.67
     82.00     -9.00     32.32     55.56
     83.00     -9.00    298.70     68.03
     84.00     -9.00      0.00      0.00
     85.00     -9.00      0.00      0.00
     86.00     -9.00      0.00      0.00
     87.00     -9.00      0.00      0.00
     88.00     -9.00    211.69     41.32
     89.00     -9.00    108.23     12.65
     90.00     -9.00    159.89     71.09
     91.00     -9.00    353.50     38.67
     92.00     -9.00      0.00      0.00
     93.00     -9.00      0.00      0.00
     94.00     -9.00      0.00      0.00
     95.00     -9.00      0.00      0.00
     96.00     -9.00      0.00      0.00
     97.00     -9.00      0.00      0.00
     98.00     -9.00      0.00      0.00
     99.00     -9.00      0.00      0.00
    100.00     -9.00      0.00      0.00
    101.00     -9.00      0.00      0.00
    102.00     -9.00      0.00      0.00
    103.00     -9.00      0.00      0.00
    104.00     -9.00      0.00      0.00
    105.00     -9.00      0.00      0.00
    106.00     -9.00      0.00      0.00
    107.00     -9.00      0.00      0.00
    108.00     -9.00      0.00      0.00
    109.00     -9.00      0.00      0.00
    110.00     -9.00      0.00      0.00
    111.00     -9.00      0.00      0.00
    112.00     -9.00      0.00      0.00
    113.00     -9.00      0.00      0.00
    114.00     -9.00      0.00      0.00
    115.00     -9.00      0.00      0.00
    116.00     -9.00      0.00      0.00
    117.00     -9.00      0.00      0.00
    118.00     -9.00    130.83     19.78
    119.00     -9.00    133.08     15.93
    120.00     -9.00    159.76      3.07
    121.00     -9.00    131.02     10.46
    122.00     -9.00    247.73      4.70
    123.00     -9.00    223.68     91.95
    124.00     -9.00    107.54     96.93
    125.00     -9.00    162.54     42.46
    126.00     -9.00    193.84     54.57
     46.00     -8.00      0.00      0.00
     47.00     -8.00      0.00      0.00
     48.00     -8.00      0.00      0.00
     49.00     -8.00      0.00      0.00
     50.00     -8.00      0.00      0.00
     51.00     -8.00      0.00      0.00
     52.00     -8.00      0.00      0.00
     53.00     -8.00      0.00      0.00
     54.00     -8.00      0.00      0.00
     55.00     -8.00      0.00      0.00
     56.00     -8.00      0.00      0.00
     57.00     -8.00      0.00      0.00
     58.00     -8.00      0.00      0.00
     59.00     -8.00      0.00      0.00
     60.00     -8.00      0.00      0.00
     61.00     -8.00      0.00      0.00
     62.00     -8.00      0.00      0.00
     63.00     -8.00      0.00      0.00
     64.00     -8.00      0.00      0.00
     65.00     -8.00      0.00      0.00
     66.00     -8.00      0.00      0.00
     67.00     -8.00      0.00      0.00
     68.00     -8.00      0.00      0.00
     69.00     -8.00      0.00      0.00
     70.00     -8.00      0.00      0.00
     71.00     -8.00      0.00      0.00
     72.00     -8.00      0.00      0.00
     73.00     -8.00      0.00      0.00
     74.00     -8.00      0.00      0.00
     75.00     -8.00      0.00      0.00
     76.00     -8.00      0.00      0.00
     77.00     -8.00      0.00      0.00
     78.00     -8.00      0.00      0.00
     79.00     -8.00    350.78     15.92
     80.00     -8.00      0.00      0.00
     81.00     -8.00     32.62     56.01
     82.00     -8.00    144.38      7.91
     83.00     -8.00    189.84      3.55
     84.00     -8.00    127.62     24.12
     85.00     -8.00     42.35     87.05
     86.00     -8.00     58.03     78.88
     87.00     -8.00    151.63     29.54
     88.00     -8.00    157.02     22.11
     89.00     -8.00    111.43      9.39
     90.00     -8.00    111.77     24.82
     91.00     -8.00    134.92     81.69
     92.00     -8.00      0.00      0.00
     93.00     -8.00      0.00      0.00
     94.00     -8.00      0.00      0.00
     95.00     -8.00      0.00      0.00
     96.00     -8.00      0.00      0.00
     97.00     -8.00      0.00      0.00
     98.00     -8.00      0.00      0.00
     99.00     -8.00      0.00      0.00
    100.00     -8.00      0.00      0.00
    101.00     -8.00      0.00      0.00
    102.00     -8.00      0.00      0.00
    103.00     -8.00      0.00      0.00
    104.00     -8.00      0.00      0.00
    105.00     -8.00    354.44     20.72
    106.00     -8.00      0.00      0.00
    107.00     -8.00      0.00      0.00
    108.00     -8.00      0.00      0.00
    109.00     -8.00      0.00      0.00
    110.00     -8.00      0.00      0.00
    111.00     -8.00      0.00      0.00
    112.00     -8.00      0.00      0.00
    113.00     -8.00    169.90     68.70
    114.00     -8.00    137.86     41.84
    115.00     -8.00     58.08     86.23
    116.00     -8.00     34.95     62.44
    117.00     -8.00    173.65     71.31
    118.00     -8.00    128.24     79.69
    119.00     -8.00      0.00      0.00
    120.00     -8.00     60.70     85.69
    121.00     -8.00    107.00     15.58
    122.00     -8.00    116.98     45.04
    123.00     -8.00     23.42     69.30
    124.00     -8.00    146.69     22.63
    125.00     -8.00    261.97     70.74
    126.00     -8.00    228.06     95.33
     46.00     -7.00      0.00      0.00
     47.00     -7.00      0.00      0.00
     48.00     -7.00      0.00      0.00
     49.00     -7.00      0.00      0.00
     50.00     -7.00    232.49     11.08
     51.00     -7.00      0.00      0.00
     52.00     -7.00      0.00      0.00
     53.00     -7.00      0.00      0.00
     54.00     -7.00      0.00      0.00
     55.00     -7.00      0.00      0.00
     56.00     -7.00      0.00      0.00
     57.00     -7.00      0.00      0.00
     58.00     -7.00      0.00      0.00
     59.00     -7.00      0.00      0.00
     60.00     -7.00      0.00      0.00
     61.00     -7.00      0.00      0.00
     62.00     -7.00      0.00      0.00
     63.00     -7.00      0.00      0.00
     64.00     -7.00      0.00      0.00
     65.00     -7.00      0.00      0.00
     66.00     -7.00      0.00      0.00
     67.00     -7.00      0.00      0.00
     68.00     -7.00      0.00      0.00
     69.00     -7.00      0.00      0.00
     70.00     -7.00      0.00      0.00
     71.00     -7.00      0.00      0.00
     72.00     -7.00    198.79     20.87
     73.00     -7.00    125.29     13.84
     74.00     -7.00      0.00      0.00
     75.00     -7.00      0.00      0.00
     76.00     -7.00      0.00      0.00
     77.00     -7.00      0.00      0.00
     78.00     -7.00      0.00      0.00
     79.00     -7.00    279.91     58.92
     80.00     -7.00    243.10     39.33
     81.00     -7.00    324.66     81.91
     82.00     -7.00    181.45     11.78
     83.00     -7.00    166.71     35.18
     84.00     -7.00    131.45     26.03
     85.00     -7.00    136.07     12.13
     86.00     -7.00     85.05     61.59
     87.00     -7.00    119.02      6.34
     88.00     -7.00     22.92     21.09
     89.00     -7.00     73.31      8.64
     90.00     -7.00     91.73     13.98
     91.00     -7.00    103.23     14.60
     92.00     -7.00    177.64     17.55
     93.00     -7.00      0.00      0.00
     94.00     -7.00      0.00      0.00
     95.00     -7.00      0.00      0.00
     96.00     -7.00      0.00      0.00
     97.00     -7.00      0.00      0.00
     98.00     -7.00      0.00      0.00
     99.00     -7.00      0.00      0.00
    100.00     -7.00    105.28      9.23
    101.00     -7.00    313.50     24.99
    102.00     -7.00     34.14     50.85
    103.00     -7.00    127.51     29.21
    104.00     -7.00    163.40     24.80
    105.00     -7.00    150.31     31.21
    106.00     -7.00    151.54     24.86
    107.00     -7.00    196.07     23.09
    108.00     -7.00      0.00      0.00
    109.00     -7.00      0.00      0.00
    110.00     -7.00      0.00      0.00
    111.00     -7.00     79.90     38.48
    112.00     -7.00    238.97     14.84
    113.00     -7.00    141.51     25.56
    114.00     -7.00     56.94     77.06
    115.00     -7.00    321.34     72.80
    116.00     -7.00    134.86     97.74
    117.00     -7.00     27.54     55.64
    118.00     -7.00     11.08     14.63
    119.00     -7.00    131.83     27.55
    120.00     -7.00    180.80     18.86
    121.00     -7.00     69.56    106.31
    122.00     -7.00    175.80     14.64
    123.00     -7.00    119.88     19.62
    124.00     -7.00    111.90     20.60
    125.00     -7.00     16.37      3.59
    126.00     -7.00    213.18     35.04
     46.00     -6.00      0.00      0.00
     47.00     -6.00      0.00      0.00
     48.00     -6.00      0.00      0.00
     49.00     -6.00      0.00      0.00
     50.00     -6.00      0.00      0.00
     51.00     -6.00      0.00      0.00
     52.00     -6.00    215.57     25.45
     53.00     -6.00      0.00      0.00
     54.00     -6.00      0.00      0.00
     55.00     -6.00      0.00      0.00
     56.00     -6.00      0.00      0.00
     57.00     -6.00      0.00      0.00
     58.00     -6.00      0.00      0.00
     59.00     -6.00      0.00      0.00
     60.00     -6.00      0.00      0.00
     61.00     -6.00      0.00      0.00
     62.00     -6.00      0.00      0.00
     63.00     -6.00      0.00      0.00
     64.00     -6.00      0.00      0.00
     65.00     -6.00      0.00      0.00
     66.00     -6.00      0.00      0.00
     67.00     -6.00      0.00      0.00
     68.00     -6.00      0.00      0.00
     69.00     -6.00    183.11     23.15
     70.00     -6.00      0.00      0.00
     71.00     -6.00     29.94     10.04
     72.00     -6.00    185.52     13.70
     73.00     -6.00    328.51     76.70
     74.00     -6.00    259.75     75.75
     75.00     -6.00      0.00      0.00
     76.00     -6.00      0.00      0.00
     77.00     -6.00      0.00      0.00
     78.00     -6.00      0.00      0.00
     79.00     -6.00    148.12      4.23
     80.00     -6.00     96.43      5.65
     81.00     -6.00    348.95     53.79
     82.00     -6.00     13.38     39.97
