     经度     纬度      角度        风速
    112.00    -12.00      0.00      0.00
    113.00    -12.00      0.00      0.00
    114.00    -12.00      0.00      0.00
    115.00    -12.00      0.00      0.00
    116.00    -12.00      0.00      0.00
    117.00    -12.00      0.00      0.00
    118.00    -12.00    268.25      4.29
    119.00    -12.00    168.52      4.47
    120.00    -12.00    113.46      6.91
    121.00    -12.00    335.75      8.85
    122.00    -12.00      1.62      9.70
    123.00    -12.00    129.25      5.68
    124.00    -12.00    143.37      6.14
    125.00    -12.00      0.00      0.00
    126.00    -12.00    161.12      1.74
     46.00    -11.00      0.00      0.00
     47.00    -11.00      0.00      0.00
     48.00    -11.00      0.00      0.00
     49.00    -11.00      0.00      0.00
     50.00    -11.00      0.00      0.00
     51.00    -11.00    246.32     12.32
     52.00    -11.00      0.00      0.00
     53.00    -11.00      0.00      0.00
     54.00    -11.00      0.00      0.00
     55.00    -11.00      0.00      0.00
     56.00    -11.00      0.00      0.00
     57.00    -11.00      0.00      0.00
     58.00    -11.00      0.00      0.00
     59.00    -11.00      0.00      0.00
     60.00    -11.00      0.00      0.00
     61.00    -11.00      0.00      0.00
     62.00    -11.00      0.00      0.00
     63.00    -11.00      0.00      0.00
     64.00    -11.00    340.30     69.91
     65.00    -11.00    254.72     22.05
     66.00    -11.00    211.45     84.77
     67.00    -11.00     99.44      6.62
     68.00    -11.00    216.43      4.23
     69.00    -11.00    207.12      6.34
     70.00    -11.00      0.00      0.00
     71.00    -11.00      0.00      0.00
     72.00    -11.00      0.00      0.00
     73.00    -11.00      0.00      0.00
     74.00    -11.00      0.00      0.00
     75.00    -11.00      0.00      0.00
     76.00    -11.00      0.00      0.00
     77.00    -11.00      0.00      0.00
     78.00    -11.00    188.90      7.19
     79.00    -11.00    193.35      9.95
     80.00    -11.00    167.74      9.62
     81.00    -11.00      0.00      0.00
     82.00    -11.00      0.00      0.00
     83.00    -11.00      0.00      0.00
     84.00    -11.00    172.03      5.93
     85.00    -11.00    152.98      9.72
     86.00    -11.00      0.00      0.00
     87.00    -11.00    152.54     12.96
     88.00    -11.00     35.46     21.02
     89.00    -11.00    106.29     10.77
     90.00    -11.00    136.57      8.26
     91.00    -11.00      0.00      0.00
     92.00    -11.00      0.00      0.00
     93.00    -11.00      0.00      0.00
     94.00    -11.00      0.00      0.00
     95.00    -11.00      0.00      0.00
     96.00    -11.00      0.00      0.00
     97.00    -11.00      0.00      0.00
     98.00    -11.00      0.00      0.00
     99.00    -11.00      0.00      0.00
    100.00    -11.00      0.00      0.00
    101.00    -11.00      0.00      0.00
    102.00    -11.00      0.00      0.00
    103.00    -11.00      0.00      0.00
    104.00    -11.00      0.00      0.00
    105.00    -11.00      0.00      0.00
    106.00    -11.00      0.00      0.00
    107.00    -11.00      0.00      0.00
    108.00    -11.00      0.00      0.00
    109.00    -11.00      0.00      0.00
    110.00    -11.00      0.00      0.00
    111.00    -11.00      0.00      0.00
    112.00    -11.00      0.00      0.00
    113.00    -11.00      0.00      0.00
    114.00    -11.00      0.00      0.00
    115.00    -11.00      0.00      0.00
    116.00    -11.00      0.00      0.00
    117.00    -11.00    166.48     11.23
    118.00    -11.00    166.86      9.29
    119.00    -11.00    199.72      4.45
    120.00    -11.00    142.64      6.82
    121.00    -11.00      0.00      0.00
    122.00    -11.00      0.00      0.00
    123.00    -11.00     91.26      4.24
    124.00    -11.00     24.63      5.12
    125.00    -11.00    176.83      8.46
    126.00    -11.00    167.87      3.87
     46.00    -10.00      0.00      0.00
     47.00    -10.00      0.00      0.00
     48.00    -10.00      0.00      0.00
     49.00    -10.00      0.00      0.00
     50.00    -10.00      0.00      0.00
     51.00    -10.00      0.00      0.00
     52.00    -10.00      0.00      0.00
     53.00    -10.00      0.00      0.00
     54.00    -10.00      0.00      0.00
     55.00    -10.00      0.00      0.00
     56.00    -10.00      0.00      0.00
     57.00    -10.00      0.00      0.00
     58.00    -10.00      0.00      0.00
     59.00    -10.00      0.00      0.00
     60.00    -10.00      0.00      0.00
     61.00    -10.00      0.00      0.00
     62.00    -10.00      0.00      0.00
     63.00    -10.00      0.00      0.00
     64.00    -10.00    264.43     17.79
     65.00    -10.00     63.25     76.43
     66.00    -10.00    216.39     14.60
     67.00    -10.00    256.51     10.54
     68.00    -10.00    276.11      9.88
     69.00    -10.00    137.71     43.99
     70.00    -10.00      0.00      0.00
     71.00    -10.00      0.00      0.00
     72.00    -10.00      0.00      0.00
     73.00    -10.00      0.00      0.00
     74.00    -10.00      0.00      0.00
     75.00    -10.00      0.00      0.00
     76.00    -10.00      0.00      0.00
     77.00    -10.00    226.23     13.12
     78.00    -10.00    192.83      8.95
     79.00    -10.00    201.37      9.09
     80.00    -10.00    193.87      8.46
     81.00    -10.00    166.90      8.22
     82.00    -10.00    160.56      8.30
     83.00    -10.00      0.00      0.00
     84.00    -10.00      0.00      0.00
     85.00    -10.00    132.16      2.72
     86.00    -10.00    151.40      5.29
     87.00    -10.00    142.06      9.51
     88.00    -10.00      0.00      0.00
     89.00    -10.00    137.42     10.34
     90.00    -10.00    122.50      9.05
     91.00    -10.00    144.25      9.68
     92.00    -10.00      0.00      0.00
     93.00    -10.00      0.00      0.00
     94.00    -10.00      0.00      0.00
     95.00    -10.00      0.00      0.00
     96.00    -10.00      0.00      0.00
     97.00    -10.00      0.00      0.00
     98.00    -10.00      0.00      0.00
     99.00    -10.00      0.00      0.00
    100.00    -10.00      0.00      0.00
    101.00    -10.00      0.00      0.00
    102.00    -10.00      0.00      0.00
    103.00    -10.00      0.00      0.00
    104.00    -10.00      0.00      0.00
    105.00    -10.00      0.00      0.00
    106.00    -10.00      0.00      0.00
    107.00    -10.00      0.00      0.00
    108.00    -10.00      0.00      0.00
    109.00    -10.00      0.00      0.00
    110.00    -10.00      0.00      0.00
    111.00    -10.00      0.00      0.00
    112.00    -10.00      0.00      0.00
    113.00    -10.00      0.00      0.00
    114.00    -10.00      0.00      0.00
    115.00    -10.00      0.00      0.00
    116.00    -10.00      0.00      0.00
    117.00    -10.00      0.00      0.00
    118.00    -10.00      0.00      0.00
    119.00    -10.00      0.00      0.00
    120.00    -10.00      0.00      0.00
    121.00    -10.00    168.65      9.63
    122.00    -10.00    167.37      7.77
    123.00    -10.00    185.16      8.68
    124.00    -10.00      0.00      0.00
    125.00    -10.00      0.00      0.00
    126.00    -10.00    143.58     11.55
     46.00     -9.00      0.00      0.00
     47.00     -9.00      0.00      0.00
     48.00     -9.00      0.00      0.00
     49.00     -9.00      0.00      0.00
     50.00     -9.00      0.00      0.00
     51.00     -9.00      0.00      0.00
     52.00     -9.00      0.00      0.00
     53.00     -9.00      0.00      0.00
     54.00     -9.00      0.00      0.00
     55.00     -9.00      0.00      0.00
     56.00     -9.00      0.00      0.00
     57.00     -9.00      0.00      0.00
     58.00     -9.00      0.00      0.00
     59.00     -9.00      0.00      0.00
     60.00     -9.00      0.00      0.00
     61.00     -9.00      0.00      0.00
     62.00     -9.00      0.00      0.00
     63.00     -9.00      0.00      0.00
     64.00     -9.00      0.00      0.00
     65.00     -9.00      0.00      0.00
     66.00     -9.00      0.00      0.00
     67.00     -9.00    284.58     18.29
     68.00     -9.00    254.40     12.56
     69.00     -9.00      0.00      0.00
     70.00     -9.00      0.00      0.00
     71.00     -9.00      0.00      0.00
     72.00     -9.00      0.00      0.00
     73.00     -9.00      0.00      0.00
     74.00     -9.00      0.00      0.00
     75.00     -9.00      0.00      0.00
     76.00     -9.00      0.00      0.00
     77.00     -9.00    251.57      7.59
     78.00     -9.00    229.07      7.58
     79.00     -9.00    223.22      6.47
     80.00     -9.00    187.02      4.52
     81.00     -9.00    216.90      8.96
     82.00     -9.00     34.61      1.86
     83.00     -9.00    159.34      4.30
     84.00     -9.00      0.00      0.00
     85.00     -9.00      0.00      0.00
     86.00     -9.00      0.00      0.00
     87.00     -9.00      0.00      0.00
     88.00     -9.00    122.68      7.19
     89.00     -9.00    136.47      9.36
     90.00     -9.00    134.90      9.75
     91.00     -9.00    133.16     10.25
     92.00     -9.00      0.00      0.00
     93.00     -9.00      0.00      0.00
     94.00     -9.00      0.00      0.00
     95.00     -9.00      0.00      0.00
     96.00     -9.00      0.00      0.00
     97.00     -9.00      0.00      0.00
     98.00     -9.00      0.00      0.00
     99.00     -9.00      0.00      0.00
    100.00     -9.00      0.00      0.00
    101.00     -9.00      0.00      0.00
    102.00     -9.00      0.00      0.00
    103.00     -9.00      0.00      0.00
    104.00     -9.00      0.00      0.00
    105.00     -9.00      0.00      0.00
    106.00     -9.00      0.00      0.00
    107.00     -9.00      0.00      0.00
    108.00     -9.00      0.00      0.00
    109.00     -9.00      0.00      0.00
    110.00     -9.00      0.00      0.00
    111.00     -9.00      0.00      0.00
    112.00     -9.00      0.00      0.00
    113.00     -9.00      0.00      0.00
    114.00     -9.00      0.00      0.00
    115.00     -9.00      0.00      0.00
    116.00     -9.00      0.00      0.00
    117.00     -9.00      0.00      0.00
    118.00     -9.00    143.15     12.37
    119.00     -9.00    153.22      8.78
    120.00     -9.00    201.56      6.19
    121.00     -9.00    207.68      0.99
    122.00     -9.00    308.46      6.58
    123.00     -9.00    124.18    118.64
    124.00     -9.00    261.28      5.38
    125.00     -9.00    301.45      7.80
    126.00     -9.00    181.80      5.93
     46.00     -8.00      0.00      0.00
     47.00     -8.00      0.00      0.00
     48.00     -8.00      0.00      0.00
     49.00     -8.00      0.00      0.00
     50.00     -8.00      0.00      0.00
     51.00     -8.00      0.00      0.00
     52.00     -8.00      0.00      0.00
     53.00     -8.00      0.00      0.00
     54.00     -8.00      0.00      0.00
     55.00     -8.00      0.00      0.00
     56.00     -8.00      0.00      0.00
     57.00     -8.00      0.00      0.00
     58.00     -8.00      0.00      0.00
     59.00     -8.00      0.00      0.00
     60.00     -8.00      0.00      0.00
     61.00     -8.00      0.00      0.00
     62.00     -8.00      0.00      0.00
     63.00     -8.00      0.00      0.00
     64.00     -8.00      0.00      0.00
     65.00     -8.00      0.00      0.00
     66.00     -8.00      0.00      0.00
     67.00     -8.00      0.00      0.00
     68.00     -8.00      0.00      0.00
     69.00     -8.00      0.00      0.00
     70.00     -8.00      0.00      0.00
     71.00     -8.00      0.00      0.00
     72.00     -8.00      0.00      0.00
     73.00     -8.00      0.00      0.00
     74.00     -8.00      0.00      0.00
     75.00     -8.00      0.00      0.00
     76.00     -8.00      0.00      0.00
     77.00     -8.00      0.00      0.00
     78.00     -8.00      0.00      0.00
     79.00     -8.00     24.74     42.27
     80.00     -8.00      0.00      0.00
     81.00     -8.00    124.95     55.88
     82.00     -8.00      0.00      0.00
     83.00     -8.00    224.17      4.89
     84.00     -8.00    140.16      8.13
     85.00     -8.00    110.51     17.66
     86.00     -8.00    180.56      6.17
     87.00     -8.00    179.71     14.65
     88.00     -8.00    161.61      9.51
     89.00     -8.00    137.36      4.65
     90.00     -8.00    170.16      3.55
     91.00     -8.00     96.90      6.58
     92.00     -8.00      0.00      0.00
     93.00     -8.00      0.00      0.00
     94.00     -8.00      0.00      0.00
     95.00     -8.00      0.00      0.00
     96.00     -8.00      0.00      0.00
     97.00     -8.00      0.00      0.00
     98.00     -8.00      0.00      0.00
     99.00     -8.00      0.00      0.00
    100.00     -8.00      0.00      0.00
    101.00     -8.00      0.00      0.00
    102.00     -8.00      0.00      0.00
    103.00     -8.00      0.00      0.00
    104.00     -8.00      0.00      0.00
    105.00     -8.00    144.73      9.75
    106.00     -8.00      0.00      0.00
    107.00     -8.00      0.00      0.00
    108.00     -8.00      0.00      0.00
