     经度     纬度      角度       风速
    121.00    -13.00    325.11      5.45
    122.00    -13.00     17.50     12.48
    123.00    -13.00     29.70     12.03
    124.00    -13.00     21.89     12.98
    125.00    -13.00     56.82      8.27
    126.00    -13.00     34.53      7.41
     46.00    -12.00      0.00      0.00
     47.00    -12.00      0.00      0.00
     48.00    -12.00      0.00      0.00
     49.00    -12.00      0.00      0.00
     50.00    -12.00      0.00      0.00
     51.00    -12.00      0.00      0.00
     52.00    -12.00      0.00      0.00
     53.00    -12.00      0.00      0.00
     54.00    -12.00      0.00      0.00
     55.00    -12.00      0.00      0.00
     56.00    -12.00      0.00      0.00
     57.00    -12.00      0.00      0.00
     58.00    -12.00      0.00      0.00
     59.00    -12.00      0.00      0.00
     60.00    -12.00      0.00      0.00
     61.00    -12.00      0.00      0.00
     62.00    -12.00      0.00      0.00
     63.00    -12.00    265.27     10.52
     64.00    -12.00      0.00      0.00
     65.00    -12.00    227.88     16.13
     66.00    -12.00    226.46     23.07
     67.00    -12.00    211.35     17.54
     68.00    -12.00    204.28     12.35
     69.00    -12.00     19.32     53.64
     70.00    -12.00    237.69     13.13
     71.00    -12.00    248.18     82.11
     72.00    -12.00    169.71     67.74
     73.00    -12.00    240.37     10.50
     74.00    -12.00    251.89      5.58
     75.00    -12.00      0.00      0.00
     76.00    -12.00      0.00      0.00
     77.00    -12.00      0.00      0.00
     78.00    -12.00      0.00      0.00
     79.00    -12.00      0.00      0.00
     80.00    -12.00    174.72      5.21
     81.00    -12.00    189.00      5.02
     82.00    -12.00      0.00      0.00
     83.00    -12.00      0.00      0.00
     84.00    -12.00      0.00      0.00
     85.00    -12.00      0.00      0.00
     86.00    -12.00      0.00      0.00
     87.00    -12.00    155.43      7.95
     88.00    -12.00    135.55     10.20
     89.00    -12.00      0.00      0.00
     90.00    -12.00    116.23     10.44
     91.00    -12.00    114.23     11.66
     92.00    -12.00    127.79      8.12
     93.00    -12.00      0.00      0.00
     94.00    -12.00      0.00      0.00
     95.00    -12.00      0.00      0.00
     96.00    -12.00      0.00      0.00
     97.00    -12.00      0.00      0.00
     98.00    -12.00      0.00      0.00
     99.00    -12.00      0.00      0.00
    100.00    -12.00      0.00      0.00
    101.00    -12.00      0.00      0.00
    102.00    -12.00      0.00      0.00
    103.00    -12.00      0.00      0.00
    104.00    -12.00      0.00      0.00
    105.00    -12.00      0.00      0.00
    106.00    -12.00      0.00      0.00
    107.00    -12.00      0.00      0.00
    108.00    -12.00      0.00      0.00
    109.00    -12.00      0.00      0.00
    110.00    -12.00      0.00      0.00
    111.00    -12.00      0.00      0.00
    112.00    -12.00      0.00      0.00
    113.00    -12.00      0.00      0.00
    114.00    -12.00      0.00      0.00
    115.00    -12.00      0.00      0.00
    116.00    -12.00      0.00      0.00
    117.00    -12.00      0.00      0.00
    118.00    -12.00    280.32     71.26
    119.00    -12.00    168.52      4.47
    120.00    -12.00    113.46      6.91
    121.00    -12.00    335.75      8.85
    122.00    -12.00    358.82     12.68
    123.00    -12.00     26.67      6.01
    124.00    -12.00     81.44      6.57
    125.00    -12.00      0.00      0.00
    126.00    -12.00    356.67      1.36
     46.00    -11.00      0.00      0.00
     47.00    -11.00      0.00      0.00
     48.00    -11.00      0.00      0.00
     49.00    -11.00      0.00      0.00
     50.00    -11.00      0.00      0.00
     51.00    -11.00      0.00      0.00
     52.00    -11.00      0.00      0.00
     53.00    -11.00      0.00      0.00
     54.00    -11.00      0.00      0.00
     55.00    -11.00      0.00      0.00
     56.00    -11.00      0.00      0.00
     57.00    -11.00      0.00      0.00
     58.00    -11.00      0.00      0.00
     59.00    -11.00      0.00      0.00
     60.00    -11.00      0.00      0.00
     61.00    -11.00      0.00      0.00
     62.00    -11.00      0.00      0.00
     63.00    -11.00      0.00      0.00
     64.00    -11.00    245.51     15.70
     65.00    -11.00    252.35     19.02
     66.00    -11.00    244.15     11.24
     67.00    -11.00     75.01      7.00
     68.00    -11.00    216.43      4.23
     69.00    -11.00      0.00      0.00
     70.00    -11.00      0.00      0.00
     71.00    -11.00      0.00      0.00
     72.00    -11.00    355.67      1.90
     73.00    -11.00      0.00      0.00
     74.00    -11.00      0.00      0.00
     75.00    -11.00      0.00      0.00
     76.00    -11.00      0.00      0.00
     77.00    -11.00      0.00      0.00
     78.00    -11.00    188.90      7.19
     79.00    -11.00    197.99      7.16
     80.00    -11.00    184.73      9.45
     81.00    -11.00      0.00      0.00
     82.00    -11.00      0.00      0.00
     83.00    -11.00      0.00      0.00
     84.00    -11.00      0.00      0.00
     85.00    -11.00    164.20      6.02
     86.00    -11.00      0.00      0.00
     87.00    -11.00    145.33     10.50
     88.00    -11.00     31.36     23.40
     89.00    -11.00    106.29     10.77
     90.00    -11.00    125.30     10.39
     91.00    -11.00      0.00      0.00
     92.00    -11.00      0.00      0.00
     93.00    -11.00      0.00      0.00
     94.00    -11.00      0.00      0.00
     95.00    -11.00      0.00      0.00
     96.00    -11.00      0.00      0.00
     97.00    -11.00      0.00      0.00
     98.00    -11.00      0.00      0.00
     99.00    -11.00      0.00      0.00
    100.00    -11.00      0.00      0.00
    101.00    -11.00      0.00      0.00
    102.00    -11.00      0.00      0.00
    103.00    -11.00      0.00      0.00
    104.00    -11.00      0.00      0.00
    105.00    -11.00      0.00      0.00
    106.00    -11.00      0.00      0.00
    107.00    -11.00      0.00      0.00
    108.00    -11.00      0.00      0.00
    109.00    -11.00      0.00      0.00
    110.00    -11.00      0.00      0.00
    111.00    -11.00      0.00      0.00
    112.00    -11.00      0.00      0.00
    113.00    -11.00      0.00      0.00
    114.00    -11.00      0.00      0.00
    115.00    -11.00      0.00      0.00
    116.00    -11.00      0.00      0.00
    117.00    -11.00    164.46      8.27
    118.00    -11.00    129.50    119.45
    119.00    -11.00    258.13      5.71
    120.00    -11.00    162.83     77.29
    121.00    -11.00      0.00      0.00
    122.00    -11.00      0.00      0.00
    123.00    -11.00     52.25      4.70
    124.00    -11.00     57.87      3.15
    125.00    -11.00    181.05      5.46
    126.00    -11.00    164.17      0.83
     46.00    -10.00      0.00      0.00
     47.00    -10.00      0.00      0.00
     48.00    -10.00      0.00      0.00
     49.00    -10.00      0.00      0.00
     50.00    -10.00      0.00      0.00
     51.00    -10.00      0.00      0.00
     52.00    -10.00      0.00      0.00
     53.00    -10.00      0.00      0.00
     54.00    -10.00      0.00      0.00
     55.00    -10.00      0.00      0.00
     56.00    -10.00      0.00      0.00
     57.00    -10.00      0.00      0.00
     58.00    -10.00      0.00      0.00
     59.00    -10.00      0.00      0.00
     60.00    -10.00      0.00      0.00
     61.00    -10.00      0.00      0.00
     62.00    -10.00      0.00      0.00
     63.00    -10.00      0.00      0.00
     64.00    -10.00    264.43     17.79
     65.00    -10.00    275.81     18.47
     66.00    -10.00    323.09      7.01
     67.00    -10.00    288.62     10.36
     68.00    -10.00    250.32     14.09
     69.00    -10.00    307.02     12.28
     70.00    -10.00      0.00      0.00
     71.00    -10.00      0.00      0.00
     72.00    -10.00      0.00      0.00
     73.00    -10.00      0.00      0.00
     74.00    -10.00      0.00      0.00
     75.00    -10.00      0.00      0.00
     76.00    -10.00      0.00      0.00
     77.00    -10.00    236.47     11.24
     78.00    -10.00    197.93      6.17
     79.00    -10.00    227.20      8.26
     80.00    -10.00    193.87      8.46
     81.00    -10.00    166.90      8.22
     82.00    -10.00    180.31      7.84
     83.00    -10.00      0.00      0.00
     84.00    -10.00      0.00      0.00
     85.00    -10.00     35.75      8.30
     86.00    -10.00    125.21      3.10
     87.00    -10.00    128.49      7.47
     88.00    -10.00      0.00      0.00
     89.00    -10.00    137.42     10.34
     90.00    -10.00    104.80      7.86
     91.00    -10.00    120.75      9.79
     92.00    -10.00      0.00      0.00
     93.00    -10.00      0.00      0.00
     94.00    -10.00      0.00      0.00
     95.00    -10.00      0.00      0.00
     96.00    -10.00      0.00      0.00
     97.00    -10.00      0.00      0.00
     98.00    -10.00      0.00      0.00
     99.00    -10.00      0.00      0.00
    100.00    -10.00      0.00      0.00
    101.00    -10.00      0.00      0.00
    102.00    -10.00      0.00      0.00
    103.00    -10.00      0.00      0.00
    104.00    -10.00      0.00      0.00
    105.00    -10.00      0.00      0.00
    106.00    -10.00      0.00      0.00
    107.00    -10.00      0.00      0.00
    108.00    -10.00      0.00      0.00
    109.00    -10.00      0.00      0.00
    110.00    -10.00      0.00      0.00
    111.00    -10.00      0.00      0.00
    112.00    -10.00      0.00      0.00
    113.00    -10.00      0.00      0.00
    114.00    -10.00      0.00      0.00
    115.00    -10.00      0.00      0.00
    116.00    -10.00      0.00      0.00
    117.00    -10.00      0.00      0.00
    118.00    -10.00      0.00      0.00
    119.00    -10.00      0.00      0.00
    120.00    -10.00      0.00      0.00
    121.00    -10.00    168.65      9.63
    122.00    -10.00    167.37      7.77
    123.00    -10.00    102.15     14.35
    124.00    -10.00      0.00      0.00
    125.00    -10.00      0.00      0.00
    126.00    -10.00    120.05      6.68
     46.00     -9.00      0.00      0.00
     47.00     -9.00      0.00      0.00
     48.00     -9.00      0.00      0.00
     49.00     -9.00      0.00      0.00
     50.00     -9.00      0.00      0.00
     51.00     -9.00      0.00      0.00
     52.00     -9.00      0.00      0.00
     53.00     -9.00      0.00      0.00
     54.00     -9.00      0.00      0.00
     55.00     -9.00      0.00      0.00
     56.00     -9.00      0.00      0.00
     57.00     -9.00      0.00      0.00
     58.00     -9.00      0.00      0.00
     59.00     -9.00      0.00      0.00
     60.00     -9.00      0.00      0.00
     61.00     -9.00      0.00      0.00
     62.00     -9.00      0.00      0.00
     63.00     -9.00      0.00      0.00
     64.00     -9.00      0.00      0.00
     65.00     -9.00      0.00      0.00
     66.00     -9.00      0.00      0.00
     67.00     -9.00    227.74     79.35
     68.00     -9.00    267.55     11.92
     69.00     -9.00      0.00      0.00
     70.00     -9.00      0.00      0.00
     71.00     -9.00      0.00      0.00
     72.00     -9.00      0.00      0.00
     73.00     -9.00      0.00      0.00
     74.00     -9.00      0.00      0.00
     75.00     -9.00      0.00      0.00
     76.00     -9.00      0.00      0.00
     77.00     -9.00    251.57      7.59
     78.00     -9.00    249.43      6.03
     79.00     -9.00    223.22      6.47
     80.00     -9.00    243.47      3.70
     81.00     -9.00    309.12      6.67
     82.00     -9.00     34.61      1.86
     83.00     -9.00    127.42      1.95
     84.00     -9.00      0.00      0.00
     85.00     -9.00      0.00      0.00
     86.00     -9.00      0.00      0.00
     87.00     -9.00      0.00      0.00
     88.00     -9.00     99.80      6.13
     89.00     -9.00    137.36      5.36
     90.00     -9.00    120.46      7.98
     91.00     -9.00    112.19     11.06
     92.00     -9.00      0.00      0.00
     93.00     -9.00      0.00      0.00
     94.00     -9.00      0.00      0.00
     95.00     -9.00      0.00      0.00
     96.00     -9.00      0.00      0.00
     97.00     -9.00      0.00      0.00
     98.00     -9.00      0.00      0.00
     99.00     -9.00      0.00      0.00
    100.00     -9.00      0.00      0.00
    101.00     -9.00      0.00      0.00
    102.00     -9.00      0.00      0.00
    103.00     -9.00      0.00      0.00
    104.00     -9.00      0.00      0.00
    105.00     -9.00      0.00      0.00
    106.00     -9.00      0.00      0.00
    107.00     -9.00      0.00      0.00
    108.00     -9.00      0.00      0.00
    109.00     -9.00      0.00      0.00
    110.00     -9.00      0.00      0.00
    111.00     -9.00      0.00      0.00
    112.00     -9.00      0.00      0.00
    113.00     -9.00      0.00      0.00
    114.00     -9.00      0.00      0.00
    115.00     -9.00      0.00      0.00
    116.00     -9.00      0.00      0.00
    117.00     -9.00      0.00      0.00
