,Index_Num,starttime,resolution,speed,volume,occupancy
1805,4718,2014-02-09T08:00:00,0:05:00,53.4,154.0,15.93
1806,4720,2014-02-09T08:05:00,0:05:00,54.21,101.0,11.75
1807,4722,2014-02-09T08:10:00,0:05:00,54.45,117.0,11.71
1808,4724,2014-02-09T08:15:00,0:05:00,53.8,105.0,13.17
1809,4726,2014-02-09T08:20:00,0:05:00,54.44,127.0,12.13
1810,4728,2014-02-09T08:25:00,0:05:00,53.87,60.0,13.83
1811,4730,2014-02-09T08:30:00,0:05:00,52.42,138.0,13.47
1812,4732,2014-02-09T08:35:00,0:05:00,52.76,102.0,12.25
1813,4733,2014-02-09T08:40:00,0:05:00,55.25,118.0,11.2
1814,4735,2014-02-09T08:45:00,0:05:00,56.56,103.0,11.5
1815,4737,2014-02-09T08:50:00,0:05:00,54.98,118.0,11.2
1816,4739,2014-02-09T08:55:00,0:05:00,53.78,85.0,10.82
1817,4741,2014-02-09T09:00:00,0:05:00,54.71,116.0,12.07
1818,4743,2014-02-09T09:05:00,0:05:00,51.9,112.0,15.55
1819,4745,2014-02-09T09:10:00,0:05:00,44.01,148.0,25.6
1820,4747,2014-02-09T09:15:00,0:05:00,28.38,97.0,32.0
1821,4749,2014-02-09T09:20:00,0:05:00,25.85,124.0,28.47
1822,4752,2014-02-09T09:25:00,0:05:00,24.35,101.0,33.83
1823,4754,2014-02-09T09:30:00,0:05:00,22.45,125.0,36.27
1824,4756,2014-02-09T09:35:00,0:05:00,30.95,115.0,30.33
1825,4758,2014-02-09T09:40:00,0:05:00,43.14,153.0,20.67
1826,4760,2014-02-09T09:45:00,0:05:00,25.52,98.0,29.67
1827,4762,2014-02-09T09:50:00,0:05:00,17.77,92.0,41.29
1828,4764,2014-02-09T09:55:00,0:05:00,27.94,93.0,24.92
1829,4765,2014-02-09T10:00:00,0:05:00,28.6,127.0,38.0
1830,4767,2014-02-09T10:05:00,0:05:00,21.71,97.0,35.25
1831,4770,2014-02-09T10:10:00,0:05:00,21.76,123.0,35.07
1832,4771,2014-02-09T10:15:00,0:05:00,22.69,103.0,32.75
1833,4773,2014-02-09T10:20:00,0:05:00,26.95,80.0,33.11
1834,4781,2014-02-09T10:40:00,0:05:00,27.79,135.0,22.49
1835,4789,2014-02-09T11:00:00,0:05:00,60.67,129.0,11.87
1836,4792,2014-02-09T11:05:00,0:05:00,62.85,92.0,9.83
1837,4794,2014-02-09T11:10:00,0:05:00,60.34,131.0,11.47
1838,4796,2014-02-09T11:15:00,0:05:00,61.31,105.0,12.08
1839,4798,2014-02-09T11:20:00,0:05:00,60.07,105.0,9.47
1840,4799,2014-02-09T11:25:00,0:05:00,60.34,79.0,8.91
1841,4801,2014-02-09T11:30:00,0:05:00,55.86,74.0,11.89
1842,4803,2014-02-09T11:35:00,0:05:00,31.04,113.0,30.25
1843,4806,2014-02-09T11:40:00,0:05:00,60.69,133.0,12.2
1844,4807,2014-02-09T11:45:00,0:05:00,60.07,104.0,10.92
1845,4809,2014-02-09T11:50:00,0:05:00,59.13,110.0,10.0
1846,4811,2014-02-09T11:55:00,0:05:00,57.81,113.0,12.42
1847,4814,2014-02-09T12:00:00,0:05:00,60.22,129.0,12.47
1848,4816,2014-02-09T12:05:00,0:05:00,59.59,93.0,9.42
1849,4824,2014-02-09T12:25:00,0:05:00,56.85,107.5,14.17
1850,4831,2014-02-09T12:45:00,0:05:00,57.42,122.0,13.42
1851,4833,2014-02-09T12:50:00,0:05:00,60.18,91.0,7.87
1852,4836,2014-02-09T12:55:00,0:05:00,58.25,106.0,9.4
1853,4838,2014-02-09T13:00:00,0:05:00,59.84,105.0,9.07
1854,4840,2014-02-09T13:05:00,0:05:00,56.45,138.0,13.13
1855,4842,2014-02-09T13:10:00,0:05:00,60.15,97.0,8.33
1856,4844,2014-02-09T13:15:00,0:05:00,59.03,73.0,10.0
1857,4846,2014-02-09T13:20:00,0:05:00,53.34,87.0,11.67
1858,4848,2014-02-09T13:25:00,0:05:00,55.62,94.0,12.09
1859,4849,2014-02-09T13:30:00,0:05:00,55.93,120.0,14.25
1860,4851,2014-02-09T13:35:00,0:05:00,55.27,70.0,9.3
1861,4853,2014-02-09T13:40:00,0:05:00,61.48,54.0,7.44
1862,4855,2014-02-09T13:45:00,0:05:00,59.85,73.0,8.64
1863,4858,2014-02-09T13:50:00,0:05:00,56.5,123.0,14.92
1864,4865,2014-02-09T14:10:00,0:05:00,60.09,113.0,13.92
1865,4873,2014-02-09T14:30:00,0:05:00,59.66,117.0,12.92
1866,4876,2014-02-09T14:35:00,0:05:00,60.31,97.0,11.55
1867,4878,2014-02-09T14:40:00,0:05:00,58.33,125.0,12.29
1868,4879,2014-02-09T14:45:00,0:05:00,58.54,106.0,12.27
1869,4882,2014-02-09T14:50:00,0:05:00,60.63,110.0,13.91
1870,4884,2014-02-09T14:55:00,0:05:00,60.2,127.0,11.47
1871,4886,2014-02-09T15:00:00,0:05:00,59.59,136.0,12.27
1872,4894,2014-02-09T15:20:00,0:05:00,58.12,147.0,15.27
1873,4902,2014-02-09T15:40:00,0:05:00,46.97,158.0,20.73
1874,4904,2014-02-09T15:45:00,0:05:00,40.36,153.0,28.29
1875,4906,2014-02-09T15:50:00,0:05:00,27.71,149.0,34.4
1876,4907,2014-02-09T15:55:00,0:05:00,32.58,132.0,27.07
1877,4910,2014-02-09T16:00:00,0:05:00,28.82,137.0,31.0
1878,4912,2014-02-09T16:05:00,0:05:00,27.58,108.0,34.45
1879,4914,2014-02-09T16:10:00,0:05:00,21.68,114.0,35.17
1880,4915,2014-02-09T16:15:00,0:05:00,12.53,38.0,47.67
1881,4917,2014-02-09T16:20:00,0:05:00,38.09,112.0,21.83
1882,4919,2014-02-09T16:25:00,0:05:00,34.51,95.0,21.5
1883,4921,2014-02-09T16:30:00,0:05:00,32.4,92.0,28.11
1884,4923,2014-02-09T16:35:00,0:05:00,33.33,103.0,26.64
1885,4926,2014-02-09T16:40:00,0:05:00,58.74,119.0,13.33
1886,4928,2014-02-09T16:45:00,0:05:00,55.39,67.0,14.83
1887,4929,2014-02-09T16:50:00,0:05:00,57.98,85.0,12.11
1888,4932,2014-02-09T16:55:00,0:05:00,59.36,94.0,14.56
1889,4934,2014-02-09T17:00:00,0:05:00,56.69,166.0,15.5
1890,4936,2014-02-09T17:05:00,0:05:00,58.9,108.0,13.7
1891,4938,2014-02-09T17:10:00,0:05:00,59.43,102.0,15.22
1892,4939,2014-02-09T17:15:00,0:05:00,59.44,97.0,14.0
1893,4942,2014-02-09T17:20:00,0:05:00,57.96,158.0,13.07
1894,4944,2014-02-09T17:25:00,0:05:00,56.21,103.0,15.78
1895,4945,2014-02-09T17:30:00,0:05:00,59.51,78.0,10.89
1896,4947,2014-02-09T17:35:00,0:05:00,57.32,114.0,9.73
1897,4950,2014-02-09T17:40:00,0:05:00,56.64,131.0,12.71
1898,4952,2014-02-09T17:45:00,0:05:00,55.22,72.0,11.33
1899,4953,2014-02-09T17:50:00,0:05:00,56.05,129.0,12.29
1900,4955,2014-02-09T17:55:00,0:05:00,58.28,85.0,10.7
1901,4964,2014-02-09T18:15:00,0:05:00,58.935,89.0,11.9
1902,4971,2014-02-09T18:35:00,0:05:00,59.59,101.0,9.07
1903,4973,2014-02-09T18:40:00,0:05:00,57.66,97.0,9.21
1904,4975,2014-02-09T18:45:00,0:05:00,58.46,83.0,11.4
1905,4977,2014-02-09T18:50:00,0:05:00,60.97,39.0,4.78
1906,4979,2014-02-09T18:55:00,0:05:00,59.97,66.0,7.36
1907,4981,2014-02-09T19:00:00,0:05:00,60.76,21.0,3.14
1908,4983,2014-02-09T19:05:00,0:05:00,64.17,36.0,3.91
1909,4985,2014-02-09T19:10:00,0:05:00,61.74,72.0,7.58
1910,4987,2014-02-09T19:15:00,0:05:00,60.46,24.0,2.5
1911,4990,2014-02-09T19:20:00,0:05:00,62.53,36.0,4.44
1912,4992,2014-02-09T19:25:00,0:05:00,62.25,52.0,5.91
1913,4994,2014-02-09T19:30:00,0:05:00,60.74,54.0,5.92
1914,4996,2014-02-09T19:35:00,0:05:00,64.31,26.0,2.89
1915,4998,2014-02-09T19:40:00,0:05:00,63.24,45.0,5.67
1916,4999,2014-02-09T19:45:00,0:05:00,63.38,55.0,5.91
1917,5002,2014-02-09T19:50:00,0:05:00,61.64,50.0,5.5
1918,5004,2014-02-09T19:55:00,0:05:00,61.36,28.0,5.33
1919,5005,2014-02-09T20:00:00,0:05:00,63.88,52.0,5.75
1920,5008,2014-02-09T20:05:00,0:05:00,63.97,37.0,4.2
1921,5010,2014-02-09T20:10:00,0:05:00,59.82,22.0,2.78
1922,5012,2014-02-09T20:15:00,0:05:00,63.1,31.0,3.09
1923,5019,2014-02-09T20:35:00,0:05:00,59.54,37.0,3.09
1924,5028,2014-02-09T20:55:00,0:05:00,62.67,33.0,3.09
1925,5030,2014-02-09T21:00:00,0:05:00,64.95,57.0,5.0
1926,5032,2014-02-09T21:05:00,0:05:00,64.88,16.0,1.56
1927,5034,2014-02-09T21:10:00,0:05:00,62.83,41.0,5.22
1928,5036,2014-02-09T21:15:00,0:05:00,63.72,43.0,2.87
1929,5037,2014-02-09T21:20:00,0:05:00,60.43,28.0,4.0
1930,5039,2014-02-09T21:25:00,0:05:00,61.96,23.0,2.78
1931,5042,2014-02-09T21:30:00,0:05:00,65.27,52.0,3.79
1932,5043,2014-02-09T21:35:00,0:05:00,66.3,10.0,1.33
1933,5045,2014-02-09T21:40:00,0:05:00,62.93,30.0,2.15
1934,5047,2014-02-09T21:45:00,0:05:00,62.31,32.0,1.93
1935,5049,2014-02-09T21:50:00,0:05:00,63.57,21.0,1.36
1936,5051,2014-02-09T21:55:00,0:05:00,60.6,10.0,1.56
1937,5053,2014-02-09T22:00:00,0:05:00,65.57,21.0,2.56
1938,5061,2014-02-09T22:20:00,0:05:00,63.864999999999995,12.0,1.5
1939,5076,2014-02-09T22:55:00,0:05:00,62.16,8.5,0.93
1941,5086,2014-02-09T23:20:00,0:05:00,64.25,8.0,0.67
1942,5088,2014-02-09T23:25:00,0:05:00,54.0,1.0,0.11
1943,5089,2014-02-09T23:30:00,0:05:00,63.0,1.0,0.11
1945,5094,2014-02-09T23:40:00,0:05:00,63.0,5.0,0.42
1946,5095,2014-02-09T23:45:00,0:05:00,63.14,7.0,0.6
1947,5104,2014-02-10T00:05:00,0:05:00,63.285,9.0,0.73
1948,5112,2014-02-10T00:35:00,0:05:00,63.43,7.0,0.3
1950,5116,2014-02-10T00:45:00,0:05:00,65.5,6.0,0.27
1952,5120,2014-02-10T00:55:00,0:05:00,64.0,2.0,0.2
1956,5127,2014-02-10T01:15:00,0:05:00,58.0,2.0,0.2
1957,5129,2014-02-10T01:20:00,0:05:00,62.17,6.0,0.56
1958,5132,2014-02-10T01:25:00,0:05:00,57.0,2.0,0.22
1960,5136,2014-02-10T01:35:00,0:05:00,62.67,3.0,0.1
1961,5137,2014-02-10T01:40:00,0:05:00,62.0,4.0,0.56
1962,5139,2014-02-10T01:45:00,0:05:00,67.0,2.0,0.09
1963,5142,2014-02-10T01:50:00,0:05:00,61.33,3.0,0.23
1964,5143,2014-02-10T01:55:00,0:05:00,62.0,4.0,0.13
1967,5150,2014-02-10T02:10:00,0:05:00,64.33,3.0,0.56
1970,5155,2014-02-10T02:25:00,0:05:00,53.0,2.0,0.13
1972,5160,2014-02-10T02:35:00,0:05:00,58.0,3.0,0.33
1975,5166,2014-02-10T02:50:00,0:05:00,60.0,2.0,0.22
1979,5174,2014-02-10T03:10:00,0:05:00,62.0,4.0,0.17
1980,5176,2014-02-10T03:15:00,0:05:00,65.25,4.0,0.3
1983,5182,2014-02-10T03:30:00,0:05:00,57.0,2.0,0.13
1984,5183,2014-02-10T03:35:00,0:05:00,61.4,5.0,0.33
1985,5185,2014-02-10T03:40:00,0:05:00,65.86,7.0,0.43
1986,5187,2014-02-10T03:45:00,0:05:00,63.14,7.0,0.7
1987,5190,2014-02-10T03:50:00,0:05:00,63.0,2.0,0.56
1988,5192,2014-02-10T03:55:00,0:05:00,70.0,2.0,0.18
1990,5195,2014-02-10T04:05:00,0:05:00,59.0,1.0,0.1
1992,5200,2014-02-10T04:15:00,0:05:00,61.77,13.0,1.09
1993,5202,2014-02-10T04:20:00,0:05:00,66.24,17.0,1.25
1994,5203,2014-02-10T04:25:00,0:05:00,63.73,15.0,1.4
1995,5206,2014-02-10T04:30:00,0:05:00,65.15,13.0,1.56
1996,5208,2014-02-10T04:35:00,0:05:00,64.67,18.0,1.89
1997,5216,2014-02-10T04:55:00,0:05:00,65.83,14.5,1.33
1998,5224,2014-02-10T05:15:00,0:05:00,65.18,11.0,1.6
1999,5226,2014-02-10T05:20:00,0:05:00,61.88,40.0,7.57
2000,5227,2014-02-10T05:25:00,0:05:00,61.27,66.0,9.09
2001,5230,2014-02-10T05:30:00,0:05:00,60.71,51.0,6.89
2002,5232,2014-02-10T05:35:00,0:05:00,60.84,63.0,9.11
2003,5234,2014-02-10T05:40:00,0:05:00,61.06,71.0,9.33
2004,5236,2014-02-10T05:45:00,0:05:00,61.04,116.0,9.73
2005,5244,2014-02-10T06:05:00,0:05:00,59.67,91.0,20.78
2006,5252,2014-02-10T06:25:00,0:05:00,26.77,66.0,31.83
2007,5254,2014-02-10T06:30:00,0:05:00,38.06,98.0,23.44
2008,5255,2014-02-10T06:35:00,0:05:00,37.78,102.0,21.82
2009,5257,2014-02-10T06:40:00,0:05:00,37.07,127.0,23.08
2010,5260,2014-02-10T06:45:00,0:05:00,26.59,147.0,31.33
2011,5261,2014-02-10T06:50:00,0:05:00,28.73,85.0,28.89
2012,5263,2014-02-10T06:55:00,0:05:00,40.49,101.0,21.36
2013,5265,2014-02-10T07:00:00,0:05:00,44.04,91.0,18.44
2014,5267,2014-02-10T07:05:00,0:05:00,27.52,126.0,31.6
2015,5269,2014-02-10T07:10:00,0:05:00,33.85,80.0,23.13
2016,5271,2014-02-10T07:15:00,0:05:00,30.75,105.0,29.36
2017,5273,2014-02-10T07:20:00,0:05:00,35.46,126.0,27.25
2018,5275,2014-02-10T07:25:00,0:05:00,23.09,86.0,36.9
2019,5277,2014-02-10T07:30:00,0:05:00,22.27,63.0,37.75
2020,5279,2014-02-10T07:35:00,0:05:00,37.22,100.0,31.0
2021,5282,2014-02-10T07:40:00,0:05:00,45.67,75.0,19.71
2022,5284,2014-02-10T07:45:00,0:05:00,37.6,85.0,27.44
2023,5286,2014-02-10T07:50:00,0:05:00,31.41,113.0,29.92
2024,5288,2014-02-10T07:55:00,0:05:00,24.29,55.0,48.1
2025,5289,2014-02-10T08:00:00,0:05:00,26.16,80.0,29.78
2026,5291,2014-02-10T08:05:00,0:05:00,28.03,89.0,27.55
2027,5294,2014-02-10T08:10:00,0:05:00,33.05,83.0,28.11
2028,5295,2014-02-10T08:15:00,0:05:00,45.44,132.0,21.91
2029,5297,2014-02-10T08:20:00,0:05:00,37.57,82.0,30.0
2030,5299,2014-02-10T08:25:00,0:05:00,38.95,101.0,19.1
2031,5301,2014-02-10T08:30:00,0:05:00,26.73,132.0,30.33
2032,5303,2014-02-10T08:35:00,0:05:00,29.34,119.0,31.36
2033,5306,2014-02-10T08:40:00,0:05:00,14.88,50.0,39.14
2034,5308,2014-02-10T08:45:00,0:05:00,23.73,106.0,36.18
2035,5310,2014-02-10T08:50:00,0:05:00,47.96,79.0,12.0
2036,5312,2014-02-10T08:55:00,0:05:00,58.22,92.0,11.5
2037,5314,2014-02-10T09:00:00,0:05:00,59.59,115.0,9.73
2038,5315,2014-02-10T09:05:00,0:05:00,60.52,67.0,9.56
2039,5317,2014-02-10T09:10:00,0:05:00,58.45,77.0,11.22
2040,5319,2014-02-10T09:15:00,0:05:00,58.38,110.0,13.64
2041,5322,2014-02-10T09:20:00,0:05:00,56.16,79.0,17.29
2042,5324,2014-02-10T09:25:00,0:05:00,59.71,162.0,14.33
2043,5325,2014-02-10T09:30:00,0:05:00,60.58,92.0,14.0
2044,5327,2014-02-10T09:35:00,0:05:00,58.8,101.0,13.45
2045,5330,2014-02-10T09:40:00,0:05:00,60.4,90.0,10.0
2046,5332,2014-02-10T09:45:00,0:05:00,59.53,62.0,13.33
2047,5334,2014-02-10T09:50:00,0:05:00,62.96,85.0,9.0
2048,5336,2014-02-10T09:55:00,0:05:00,62.1,70.0,8.6
2049,5338,2014-02-10T10:00:00,0:05:00,61.74,80.0,11.33
2050,5340,2014-02-10T10:05:00,0:05:00,60.49,159.0,13.2
2051,5342,2014-02-10T10:10:00,0:05:00,59.38,145.0,16.13
2052,5343,2014-02-10T10:15:00,0:05:00,55.42,71.0,9.64
2053,5345,2014-02-10T10:20:00,0:05:00,61.48,100.0,11.58
2054,5347,2014-02-10T10:25:00,0:05:00,61.69,85.0,11.9
2055,5350,2014-02-10T10:30:00,0:05:00,62.12,118.0,11.29
2056,5352,2014-02-10T10:35:00,0:05:00,60.73,74.0,8.8
2057,5354,2014-02-10T10:40:00,0:05:00,61.53,55.0,9.11
2058,5355,2014-02-10T10:45:00,0:05:00,59.31,72.0,9.36
2059,5357,2014-02-10T10:50:00,0:05:00,58.56,132.0,13.85
2060,5360,2014-02-10T10:55:00,0:05:00,63.09,55.0,6.89
2061,5361,2014-02-10T11:00:00,0:05:00,58.81,130.0,12.07
2062,5363,2014-02-10T11:05:00,0:05:00,59.19,52.0,11.67
2063,5366,2014-02-10T11:10:00,0:05:00,60.96,91.0,10.55
2064,5368,2014-02-10T11:15:00,0:05:00,58.99,99.0,11.83
2065,5370,2014-02-10T11:20:00,0:05:00,55.8,142.0,16.86
2066,5372,2014-02-10T11:25:00,0:05:00,60.53,123.0,12.69
2067,5373,2014-02-10T11:30:00,0:05:00,60.71,111.0,13.55
2068,5376,2014-02-10T11:35:00,0:05:00,62.03,135.0,12.85
2069,5384,2014-02-10T11:55:00,0:05:00,63.15,96.0,14.04
2070,5392,2014-02-10T12:15:00,0:05:00,59.23,153.0,15.23
2071,5394,2014-02-10T12:20:00,0:05:00,61.6,126.0,10.07
2072,5396,2014-02-10T12:25:00,0:05:00,59.81,134.0,12.85
2073,5397,2014-02-10T12:30:00,0:05:00,59.69,147.0,13.4
2074,5400,2014-02-10T12:35:00,0:05:00,60.21,89.0,8.85
2075,5401,2014-02-10T12:40:00,0:05:00,62.14,125.0,10.2
2076,5403,2014-02-10T12:45:00,0:05:00,50.28,141.0,17.92
2077,5406,2014-02-10T12:50:00,0:05:00,26.7,128.0,39.07
2078,5407,2014-02-10T12:55:00,0:05:00,40.93,111.0,19.62
2079,5410,2014-02-10T13:00:00,0:05:00,47.01,99.0,29.82
2080,5411,2014-02-10T13:05:00,0:05:00,22.57,106.0,36.46
2081,5413,2014-02-10T13:10:00,0:05:00,19.19,123.0,39.13
2082,5415,2014-02-10T13:15:00,0:05:00,22.78,110.0,34.08
2083,5418,2014-02-10T13:20:00,0:05:00,43.83,125.0,18.93
2084,5420,2014-02-10T13:25:00,0:05:00,58.96,114.0,12.83
2085,5422,2014-02-10T13:30:00,0:05:00,61.04,126.0,10.27
2086,5424,2014-02-10T13:35:00,0:05:00,59.09,128.0,13.92
2087,5426,2014-02-10T13:40:00,0:05:00,58.3,164.0,16.07
2088,5427,2014-02-10T13:45:00,0:05:00,56.85,108.0,12.08
2089,5429,2014-02-10T13:50:00,0:05:00,58.11,130.0,11.2
2090,5432,2014-02-10T13:55:00,0:05:00,57.33,61.0,13.5
2091,5434,2014-02-10T14:00:00,0:05:00,60.33,147.0,13.4
2092,5435,2014-02-10T14:05:00,0:05:00,60.31,103.0,10.83
2093,5438,2014-02-10T14:10:00,0:05:00,53.58,66.0,11.56
2094,5440,2014-02-10T14:15:00,0:05:00,60.69,120.0,13.17
2095,5442,2014-02-10T14:20:00,0:05:00,60.12,134.0,10.8
2096,5444,2014-02-10T14:25:00,0:05:00,59.44,142.0,15.83
2097,5445,2014-02-10T14:30:00,0:05:00,61.64,77.0,10.56
2098,5448,2014-02-10T14:35:00,0:05:00,59.24,105.0,12.09
2099,5450,2014-02-10T14:40:00,0:05:00,62.5,152.0,13.36
2100,5452,2014-02-10T14:45:00,0:05:00,58.27,114.0,13.82
2101,5454,2014-02-10T14:50:00,0:05:00,60.46,84.0,13.63
2102,5456,2014-02-10T14:55:00,0:05:00,59.65,97.0,11.36
2103,5458,2014-02-10T15:00:00,0:05:00,23.22,127.0,32.21
2104,5460,2014-02-10T15:05:00,0:05:00,24.32,62.0,34.83
2105,5462,2014-02-10T15:10:00,0:05:00,27.51,55.0,36.0
2106,5463,2014-02-10T15:15:00,0:05:00,26.68,98.0,30.27
2107,5466,2014-02-10T15:20:00,0:05:00,36.08,115.0,30.0
2108,5468,2014-02-10T15:25:00,0:05:00,55.23,122.0,16.36
2109,5470,2014-02-10T15:30:00,0:05:00,18.58,104.0,40.21
2110,5472,2014-02-10T15:35:00,0:05:00,16.0,28.0,34.75
2111,5474,2014-02-10T15:40:00,0:05:00,28.64,78.0,30.44
2112,5476,2014-02-10T15:45:00,0:05:00,20.75,95.0,36.73
2113,5478,2014-02-10T15:50:00,0:05:00,40.65,127.0,21.54
2114,5480,2014-02-10T15:55:00,0:05:00,27.03,72.0,27.22
2115,5481,2014-02-10T16:00:00,0:05:00,20.41,74.0,32.89
2116,5484,2014-02-10T16:05:00,0:05:00,28.57,149.0,33.4
2117,5486,2014-02-10T16:10:00,0:05:00,39.1,102.0,24.22
2118,5488,2014-02-10T16:15:00,0:05:00,36.87,89.0,31.33
2119,5496,2014-02-10T16:35:00,0:05:00,58.5,106.0,28.965
2120,5504,2014-02-10T16:55:00,0:05:00,30.85,133.0,26.6
2121,5506,2014-02-10T17:00:00,0:05:00,35.4,86.0,35.33
2122,5508,2014-02-10T17:05:00,0:05:00,52.16,95.0,16.11
2123,5510,2014-02-10T17:10:00,0:05:00,60.26,118.0,10.43
2124,5512,2014-02-10T17:15:00,0:05:00,61.04,56.0,10.33
2125,5513,2014-02-10T17:20:00,0:05:00,61.68,62.0,11.0
2126,5515,2014-02-10T17:25:00,0:05:00,59.99,83.0,9.18
2127,5523,2014-02-10T17:45:00,0:05:00,59.730000000000004,84.0,11.3
2128,5538,2014-02-10T18:20:00,0:05:00,59.47,80.5,11.64
2129,5545,2014-02-10T18:40:00,0:05:00,59.52,77.0,6.79
2130,5547,2014-02-10T18:45:00,0:05:00,62.58,45.0,8.83
2131,5549,2014-02-10T18:50:00,0:05:00,58.76,68.0,10.88
2132,5551,2014-02-10T18:55:00,0:05:00,61.6,65.0,7.4
2133,5553,2014-02-10T19:00:00,0:05:00,60.21,61.0,8.33
2134,5556,2014-02-10T19:05:00,0:05:00,62.59,54.0,6.18
2135,5558,2014-02-10T19:10:00,0:05:00,63.26,42.0,5.11
2136,5560,2014-02-10T19:15:00,0:05:00,58.4,86.0,10.09
2137,5562,2014-02-10T19:20:00,0:05:00,61.05,38.0,4.89
2138,5563,2014-02-10T19:25:00,0:05:00,62.95,61.0,7.45
2139,5565,2014-02-10T19:30:00,0:05:00,62.48,69.0,7.08
2140,5567,2014-02-10T19:35:00,0:05:00,62.09,56.0,6.0
2141,5570,2014-02-10T19:40:00,0:05:00,61.14,66.0,5.47
2142,5572,2014-02-10T19:45:00,0:05:00,61.65,34.0,3.36
2143,5574,2014-02-10T19:50:00,0:05:00,62.88,80.0,7.14
2144,5576,2014-02-10T19:55:00,0:05:00,58.27,22.0,3.83
2145,5577,2014-02-10T20:00:00,0:05:00,63.81,42.0,5.44
2146,5579,2014-02-10T20:05:00,0:05:00,64.03,33.0,3.0
2147,5581,2014-02-10T20:10:00,0:05:00,62.18,61.0,5.46
2148,5583,2014-02-10T20:15:00,0:05:00,63.77,73.0,7.27
2149,5585,2014-02-10T20:20:00,0:05:00,65.07,27.0,3.22
2150,5594,2014-02-10T20:40:00,0:05:00,64.45,39.5,2.2
2151,5607,2014-02-10T21:15:00,0:05:00,63.665000000000006,52.0,6.44
2152,5622,2014-02-10T21:50:00,0:05:00,62.88,33.0,3.72
2153,5629,2014-02-10T22:10:00,0:05:00,64.38,13.0,1.0
2154,5631,2014-02-10T22:15:00,0:05:00,64.59,17.0,3.17
2155,5634,2014-02-10T22:20:00,0:05:00,66.8,15.0,1.43
2156,5636,2014-02-10T22:25:00,0:05:00,63.6,25.0,2.78
2157,5638,2014-02-10T22:30:00,0:05:00,63.78,18.0,1.0
2158,5640,2014-02-10T22:35:00,0:05:00,64.12,33.0,3.5
2159,5641,2014-02-10T22:40:00,0:05:00,63.87,15.0,1.33
2160,5643,2014-02-10T22:45:00,0:05:00,62.2,30.0,1.93
2161,5646,2014-02-10T22:50:00,0:05:00,62.14,28.0,2.43
2162,5648,2014-02-10T22:55:00,0:05:00,62.06,17.0,1.73
2163,5650,2014-02-10T23:00:00,0:05:00,61.73,15.0,1.42
2164,5652,2014-02-10T23:05:00,0:05:00,61.0,10.0,0.8
2165,5654,2014-02-10T23:10:00,0:05:00,63.67,12.0,1.25
2166,5655,2014-02-10T23:15:00,0:05:00,33.11,9.0,0.9
2167,5658,2014-02-10T23:20:00,0:05:00,60.75,16.0,2.22
2168,5660,2014-02-10T23:25:00,0:05:00,60.21,14.0,1.07
2169,5662,2014-02-10T23:30:00,0:05:00,59.55,11.0,1.13
2170,5664,2014-02-10T23:35:00,0:05:00,61.45,11.0,1.11
2171,5666,2014-02-10T23:40:00,0:05:00,62.8,5.0,0.63
2172,5668,2014-02-10T23:45:00,0:05:00,62.0,6.0,0.5
2173,5670,2014-02-10T23:50:00,0:05:00,59.5,12.0,0.62
2174,5678,2014-02-11T00:10:00,0:05:00,60.56,7.0,0.89
2175,5692,2014-02-11T00:45:00,0:05:00,61.0,2.0,0.835
2176,5700,2014-02-11T01:05:00,0:05:00,61.38,8.0,0.78
2177,5701,2014-02-11T01:10:00,0:05:00,60.33,12.0,0.73
2178,5703,2014-02-11T01:15:00,0:05:00,64.86,7.0,0.45
2179,5705,2014-02-11T01:20:00,0:05:00,58.0,1.0,0.11
2180,5707,2014-02-11T01:25:00,0:05:00,59.6,5.0,0.33
2181,5709,2014-02-11T01:30:00,0:05:00,57.67,6.0,0.43
2182,5711,2014-02-11T01:35:00,0:05:00,64.4,5.0,0.2
2183,5719,2014-02-11T01:55:00,0:05:00,66.67,3.0,0.1
2187,5733,2014-02-11T02:30:00,0:05:00,64.5,2.0,0.11
2188,5735,2014-02-11T02:35:00,0:05:00,64.0,3.0,0.07
2189,5738,2014-02-11T02:40:00,0:05:00,66.0,2.0,0.25
2190,5740,2014-02-11T02:45:00,0:05:00,63.2,5.0,0.45
2191,5747,2014-02-11T03:05:00,0:05:00,63.6,3.0,0.13
2192,5755,2014-02-11T03:25:00,0:05:00,64.0,1.0,0.07
2194,5759,2014-02-11T03:35:00,0:05:00,61.0,5.0,0.27
2195,5761,2014-02-11T03:40:00,0:05:00,62.14,7.0,0.44
2204,5780,2014-02-11T04:25:00,0:05:00,63.67,6.0,0.36
2205,5782,2014-02-11T04:30:00,0:05:00,65.5,8.0,0.83
2206,5783,2014-02-11T04:35:00,0:05:00,63.73,11.0,1.0
2207,5785,2014-02-11T04:40:00,0:05:00,63.75,8.0,0.43
2209,5789,2014-02-11T04:50:00,0:05:00,66.4,10.0,1.11
2210,5791,2014-02-11T04:55:00,0:05:00,62.33,6.0,0.36
2211,5793,2014-02-11T05:00:00,0:05:00,69.8,5.0,0.42
2212,5796,2014-02-11T05:05:00,0:05:00,63.9,10.0,0.55
2213,5804,2014-02-11T05:25:00,0:05:00,62.62,13.0,1.1099999999999999
2214,5811,2014-02-11T05:45:00,0:05:00,64.94,17.0,1.67
2215,5813,2014-02-11T05:50:00,0:05:00,65.5,18.0,1.14
2216,5816,2014-02-11T05:55:00,0:05:00,66.4,10.0,0.6
