Index_Num,starttime,resolution,speed,volume,occupancy,speed_处理后,volume_处理后,occupancy_处理后
3318,2011-03-06T18:10:00,0:05:00,61.81,75,6.85,61.81,75,6.85
3320,2011-03-06T18:15:00,0:05:00,59.14,69,7.82,59.14,69,7.82
3322,2011-03-06T18:20:00,0:05:00,60.09,91,8.14,60.09,91,8.14
3324,2011-03-06T18:25:00,0:05:00,53.46,107,10.87,53.46,107,10.87
3326,2011-03-06T18:30:00,0:05:00,60.25,64,5.57,60.25,64,5.57
3328,2011-03-06T18:35:00,0:05:00,64.26,53,4.07,64.26,53,4.07
3330,2011-03-06T18:40:00,0:05:00,57.79,85,7.93,57.79,85,7.93
3332,2011-03-06T18:45:00,0:05:00,59.05,118,10,59.05,118,10
3334,2011-03-06T18:50:00,0:05:00,59.63,82,6.73,59.63,82,6.73
3336,2011-03-06T18:55:00,0:05:00,62.29,65,5.64,62.29,65,5.64
3338,2011-03-06T19:00:00,0:05:00,62.35,52,3.73,62.35,52,3.73
3340,2011-03-06T19:05:00,0:05:00,62.85,54,4.5,62.85,54,4.5
3342,2011-03-06T19:10:00,0:05:00,60.81,70,6,60.81,70,6
3344,2011-03-06T19:15:00,0:05:00,62.7,54,4,62.7,54,4
3346,2011-03-06T19:20:00,0:05:00,64.67,54,4.43,64.67,54,4.43
3348,2011-03-06T19:25:00,0:05:00,61.42,45,3.5,61.42,45,3.5
3350,2011-03-06T19:30:00,0:05:00,61.65,57,4.6,61.65,57,4.6
3352,2011-03-06T19:35:00,0:05:00,62.27,45,3.57,62.27,45,3.57
3354,2011-03-06T19:40:00,0:05:00,61.6,45,3.27,61.6,45,3.27
3356,2011-03-06T19:45:00,0:05:00,63.68,59,4.79,63.68,59,4.79
3358,2011-03-06T19:50:00,0:05:00,60.43,42,2.93,60.43,42,2.93
3360,2011-03-06T19:55:00,0:05:00,62.48,65,5.5,62.48,65,5.5
3362,2011-03-06T20:00:00,0:05:00,66.58,36,2.29,66.58,36,2.29
3364,2011-03-06T20:05:00,0:05:00,60.41,51,4,60.41,51,4
3366,2011-03-06T20:10:00,0:05:00,60.91,45,3.13,60.91,45,3.13
3368,2011-03-06T20:15:00,0:05:00,63.85,54,3.87,63.85,54,3.87
3370,2011-03-06T20:20:00,0:05:00,61.26,38,3.29,61.26,38,3.29
3372,2011-03-06T20:25:00,0:05:00,57.5,38,3.29,57.5,38,3.29
3374,2011-03-06T20:30:00,0:05:00,62.53,15,1.13,62.53,15,1.13
3376,2011-03-06T20:35:00,0:05:00,62.19,32,2.43,62.19,32,2.43
3378,2011-03-06T20:40:00,0:05:00,57,30,2.29,57,30,2.29
3380,2011-03-06T20:45:00,0:05:00,64.96,28,1.4,64.96,28,1.4
3382,2011-03-06T20:50:00,0:05:00,60.38,16,0.93,60.38,16,0.93
3384,2011-03-06T20:55:00,0:05:00,60,28,1.57,60,28,1.57
3386,2011-03-06T21:00:00,0:05:00,61.52,33,1.93,61.52,33,1.93
3388,2011-03-06T21:05:00,0:05:00,64.14,22,1.57,64.14,22,1.57
3390,2011-03-06T21:10:00,0:05:00,62.75,52,3.79,62.75,52,3.79
3392,2011-03-06T21:15:00,0:05:00,64.94,17,1.07,64.94,17,1.07
3394,2011-03-06T21:20:00,0:05:00,61.62,26,1.93,61.62,26,1.93
3396,2011-03-06T21:25:00,0:05:00,64.07,28,1.64,64.07,28,1.64
3398,2011-03-06T21:30:00,0:05:00,64.89,28,2.29,64.89,28,2.29
3400,2011-03-06T21:35:00,0:05:00,61.92,39,3.36,61.92,39,3.36
3402,2011-03-06T21:40:00,0:05:00,62.07,42,2.87,62.07,42,2.87
3404,2011-03-06T21:45:00,0:05:00,62.09,33,2.47,62.09,33,2.47
3406,2011-03-06T21:50:00,0:05:00,59.83,18,1.07,59.83,18,1.07
3408,2011-03-06T21:55:00,0:05:00,59.94,17,0.87,59.94,17,0.87
3410,2011-03-06T22:00:00,0:05:00,58.67,12,0.73,58.67,12,0.73
3412,2011-03-06T22:05:00,0:05:00,61.13,15,1.08,61.13,15,1.08
3414,2011-03-06T22:10:00,0:05:00,59.89,18,0.92,59.89,18,0.92
3416,2011-03-06T22:15:00,0:05:00,64.57,7,0.23,64.57,7,0.23
3418,2011-03-06T22:20:00,0:05:00,50.77,13,0.67,50.77,13,0.67
3420,2011-03-06T22:25:00,0:05:00,63.56,18,1.15,63.56,18,1.15
3422,2011-03-06T22:30:00,0:05:00,61.76,17,1,61.76,17,1
3424,2011-03-06T22:35:00,0:05:00,65,16,1,65,16,1
3426,2011-03-06T22:40:00,0:05:00,63.43,14,0.53,63.43,14,0.53
3428,2011-03-06T22:45:00,0:05:00,63.47,15,0.93,63.47,15,0.93
3430,2011-03-06T22:50:00,0:05:00,64.76,17,0.87,64.76,17,0.87
3432,2011-03-06T22:55:00,0:05:00,62.87,23,1.4,62.87,23,1.4
3434,2011-03-06T23:00:00,0:05:00,64.5,4,0.27,64.5,4,0.27
3436,2011-03-06T23:05:00,0:05:00,59.88,8,0.47,59.88,8,0.47
3438,2011-03-06T23:10:00,0:05:00,56.63,8,0.8,56.63,8,0.8
3440,2011-03-06T23:15:00,0:05:00,44.5,8,0.53,44.5,8,0.53
3442,2011-03-06T23:20:00,0:05:00,60.11,19,1.69,60.11,19,1.69
3444,2011-03-06T23:25:00,0:05:00,63.57,14,1.55,63.57,14,1.55
3446,2011-03-06T23:30:00,0:05:00,60,4,0,60,4,0
3448,2011-03-06T23:35:00,0:05:00,68,3,0,68,3,0
3450,2011-03-06T23:40:00,0:05:00,62.79,14,0.67,62.79,14,0.67
3452,2011-03-06T23:45:00,0:05:00,61.25,8,0.27,61.25,8,0.27
3454,2011-03-06T23:50:00,0:05:00,62.2,10,0.33,62.2,10,0.33
3456,2011-03-06T23:55:00,0:05:00,61.67,6,0.27,61.67,6,0.27
3457,2011-03-07T00:00:00,0:05:00,63.36,11,1,63.36,11,1
3459,2011-03-07T00:05:00,0:05:00,59.25,12,0.87,59.25,12,0.87
3462,2011-03-07T00:10:00,0:05:00,57.6,10,0.13,57.6,10,0.13
3463,2011-03-07T00:15:00,0:05:00,59.6,5,0.13,59.6,5,0.13
3465,2011-03-07T00:20:00,0:05:00,62,5,0.27,62,5,0.27
3467,2011-03-07T00:25:00,0:05:00,64,4,0.13,64,4,0.13
3469,2011-03-07T00:30:00,0:05:00,61,7,0.33,61,7,0.33
3471,2011-03-07T00:35:00,0:05:00,65.67,6,0.4,65.67,6,0.4
3473,2011-03-07T00:40:00,0:05:00,62,2,0.15,62,2,0.15
3476,2011-03-07T00:45:00,0:05:00,56.8,10,0.91,56.8,10,0.91
3477,2011-03-07T00:50:00,0:05:00,63.71,7,0.36,63.71,7,0.36
3479,2011-03-07T00:55:00,0:05:00,NA,0,0,47.06,0,0
3481,2011-03-07T01:00:00,0:05:00,68,5,0.07,68,5,0.07
3484,2011-03-07T01:05:00,0:05:00,63,1,0.07,63,1,0.07
3486,2011-03-07T01:10:00,0:05:00,60.5,4,0.27,60.5,4,0.27
3488,2011-03-07T01:15:00,0:05:00,63,4,0,63,4,0
3489,2011-03-07T01:20:00,0:05:00,69,2,0,69,2,0
3491,2011-03-07T01:25:00,0:05:00,63.5,4,0,63.5,4,0
3493,2011-03-07T01:30:00,0:05:00,63,9,0.4,63,9,0.4
3496,2011-03-07T01:35:00,0:05:00,60.5,6,0.21,60.5,6,0.21
3498,2011-03-07T01:40:00,0:05:00,60,2,0.13,60,2,0.13
3500,2011-03-07T01:45:00,0:05:00,63,2,0,63,2,0
3502,2011-03-07T01:50:00,0:05:00,60,2,0,60,2,0
3504,2011-03-07T01:55:00,0:05:00,60,2,0.67,60,2,0.67
3506,2011-03-07T02:00:00,0:05:00,63.67,3,0.43,63.67,3,0.43
3507,2011-03-07T02:05:00,0:05:00,63,6,0.4,63,6,0.4
3509,2011-03-07T02:10:00,0:05:00,61.67,6,0.47,61.67,6,0.47
3512,2011-03-07T02:15:00,0:05:00,56,3,0.2,56,3,0.2
3513,2011-03-07T02:20:00,0:05:00,60.62,13,0.87,60.62,13,0.87
3516,2011-03-07T02:25:00,0:05:00,50,3,0.2,50,3,0.2
3518,2011-03-07T02:30:00,0:05:00,58,4,0,58,4,0
3520,2011-03-07T02:35:00,0:05:00,62.67,3,0.2,62.67,3,0.2
3522,2011-03-07T02:40:00,0:05:00,62.67,3,0.47,62.67,3,0.47
3524,2011-03-07T02:45:00,0:05:00,NA,0,0,62.5,0,0
3526,2011-03-07T02:50:00,0:05:00,NA,0,0,67.67,0,0
3528,2011-03-07T02:55:00,0:05:00,NA,0,0,62.65,0,0
3530,2011-03-07T03:00:00,0:05:00,NA,0,0,61.5,0,0
3532,2011-03-07T03:05:00,0:05:00,NA,0,0,61.5,0,0
3534,2011-03-07T03:10:00,0:05:00,63,1,0,63,1,0
3536,2011-03-07T03:15:00,0:05:00,66,1,0.2,66,1,0.2
3538,2011-03-07T03:20:00,0:05:00,66,3,0.07,66,3,0.07
3540,2011-03-07T03:25:00,0:05:00,63,2,0.25,63,2,0.25
3542,2011-03-07T03:30:00,0:05:00,63.08,13,0.87,63.08,13,0.87
3544,2011-03-07T03:35:00,0:05:00,62,10,0.67,62,10,0.67
3546,2011-03-07T03:40:00,0:05:00,63.38,13,0.43,63.38,13,0.43
3548,2011-03-07T03:45:00,0:05:00,63.42,12,0.53,63.42,12,0.53
3550,2011-03-07T03:50:00,0:05:00,61,8,0.33,61,8,0.33
3552,2011-03-07T03:55:00,0:05:00,60.83,6,0.33,60.83,6,0.33
3554,2011-03-07T04:00:00,0:05:00,62.73,11,0.73,62.73,11,0.73
3556,2011-03-07T04:05:00,0:05:00,65.55,11,0.57,65.55,11,0.57
3558,2011-03-07T04:10:00,0:05:00,62.81,21,1.53,62.81,21,1.53
3560,2011-03-07T04:15:00,0:05:00,52.75,24,0.93,52.75,24,0.93
3562,2011-03-07T04:20:00,0:05:00,63.97,29,3.53,63.97,29,3.53
3564,2011-03-07T04:25:00,0:05:00,62.58,19,1.29,62.58,19,1.29
3566,2011-03-07T04:30:00,0:05:00,64.27,22,1.47,64.27,22,1.47
3568,2011-03-07T04:35:00,0:05:00,63.59,17,1.7,63.59,17,1.7
3570,2011-03-07T04:40:00,0:05:00,65.07,28,2.64,65.07,28,2.64
3572,2011-03-07T04:45:00,0:05:00,64.1,20,1.82,64.1,20,1.82
3574,2011-03-07T04:50:00,0:05:00,68.09,22,1,68.09,22,1
3576,2011-03-07T04:55:00,0:05:00,66.24,50,3.43,66.24,50,3.43
3578,2011-03-07T05:00:00,0:05:00,64.71,17,0.8,64.71,17,0.8
3580,2011-03-07T05:05:00,0:05:00,62.46,35,2.93,62.46,35,2.93
3582,2011-03-07T05:10:00,0:05:00,64.29,42,3.77,64.29,42,3.77
3584,2011-03-07T05:15:00,0:05:00,60.87,45,4.73,60.87,45,4.73
3586,2011-03-07T05:20:00,0:05:00,61.19,83,6.6,61.19,83,6.6
3588,2011-03-07T05:25:00,0:05:00,61.9,100,8.13,61.9,100,8.13
3590,2011-03-07T05:30:00,0:05:00,61.57,140,11.47,61.57,140,11.47
3592,2011-03-07T05:35:00,0:05:00,60.73,150,12.33,60.73,150,12.33
3594,2011-03-07T05:40:00,0:05:00,59.46,155,12.93,59.46,155,12.93
3596,2011-03-07T05:45:00,0:05:00,61.92,117,9.8,61.92,117,9.8
3598,2011-03-07T05:50:00,0:05:00,61.23,130,11.79,61.23,130,11.79
3600,2011-03-07T05:55:00,0:05:00,61.08,131,12.21,61.08,131,12.21
3602,2011-03-07T06:00:00,0:05:00,60.96,103,8.73,60.96,103,8.73
3604,2011-03-07T06:05:00,0:05:00,55.82,141,13.71,55.82,141,13.71
3606,2011-03-07T06:10:00,0:05:00,40.06,139,28.43,40.06,139,28.43
3608,2011-03-07T06:15:00,0:05:00,24.15,131,32.14,24.15,131,32.14
3610,2011-03-07T06:20:00,0:05:00,31.23,139,28.53,31.23,139,28.53
3612,2011-03-07T06:25:00,0:05:00,40.92,145,19.86,40.92,145,19.86
3614,2011-03-07T06:30:00,0:05:00,32.2,123,26.93,32.2,123,26.93
3616,2011-03-07T06:35:00,0:05:00,38.71,152,21.53,38.71,152,21.53
3618,2011-03-07T06:40:00,0:05:00,32.55,134,27.53,32.55,134,27.53
3620,2011-03-07T06:45:00,0:05:00,41.07,149,21,41.07,149,21
3622,2011-03-07T06:50:00,0:05:00,45.84,79,17.63,45.84,79,17.63
3624,2011-03-07T06:55:00,0:05:00,38.52,146,24.14,38.52,146,24.14
3626,2011-03-07T07:00:00,0:05:00,24.57,117,29.29,24.57,117,29.29
3628,2011-03-07T07:05:00,0:05:00,41.68,117,21.31,41.68,117,21.31
3630,2011-03-07T07:10:00,0:05:00,42.2,149,21.5,42.2,149,21.5
3632,2011-03-07T07:15:00,0:05:00,21.8,141,34,21.8,141,34
3634,2011-03-07T07:20:00,0:05:00,22.55,128,35.4,22.55,128,35.4
3636,2011-03-07T07:25:00,0:05:00,38.65,101,19.3,38.65,101,19.3
3638,2011-03-07T07:30:00,0:05:00,19.41,123,34.57,19.41,123,34.57
3640,2011-03-07T07:35:00,0:05:00,26.83,133,28.4,26.83,133,28.4
3642,2011-03-07T07:40:00,0:05:00,23.35,136,32.13,23.35,136,32.13
3644,2011-03-07T07:45:00,0:05:00,21.02,129,32.93,21.02,129,32.93
3646,2011-03-07T07:50:00,0:05:00,24.02,123,33.87,24.02,123,33.87
3648,2011-03-07T07:55:00,0:05:00,41.3,153,19.87,41.3,153,19.87
3650,2011-03-07T08:00:00,0:05:00,25.41,88,33.56,25.41,88,33.56
3652,2011-03-07T08:05:00,0:05:00,22.91,133,31.47,22.91,133,31.47
3654,2011-03-07T08:10:00,0:05:00,24.52,143,31.47,24.52,143,31.47
3656,2011-03-07T08:15:00,0:05:00,38.85,143,25.93,38.85,143,25.93
3658,2011-03-07T08:20:00,0:05:00,31.81,148,28.6,31.81,148,28.6
3660,2011-03-07T08:25:00,0:05:00,26.52,128,30.87,26.52,128,30.87
3662,2011-03-07T08:30:00,0:05:00,21.9,137,36.33,21.9,137,36.33
3664,2011-03-07T08:35:00,0:05:00,27.08,123,33.13,27.08,123,33.13
3666,2011-03-07T08:40:00,0:05:00,26.17,123,29.53,26.17,123,29.53
3668,2011-03-07T08:45:00,0:05:00,26.44,135,31.73,26.44,135,31.73
3670,2011-03-07T08:50:00,0:05:00,22.67,135,38.4,22.67,135,38.4
3672,2011-03-07T08:55:00,0:05:00,30.35,122,30.8,30.35,122,30.8
3674,2011-03-07T09:00:00,0:05:00,43.66,125,25.27,43.66,125,25.27
3676,2011-03-07T09:05:00,0:05:00,36.73,147,21.53,36.73,147,21.53
3678,2011-03-07T09:10:00,0:05:00,45.56,159,18.4,45.56,159,18.4
3680,2011-03-07T09:15:00,0:05:00,35.97,149,27.73,35.97,149,27.73
3682,2011-03-07T09:20:00,0:05:00,31.77,142,26.67,31.77,142,26.67
3684,2011-03-07T09:25:00,0:05:00,44.66,137,17.73,44.66,137,17.73
3686,2011-03-07T09:30:00,0:05:00,24.88,134,31.73,24.88,134,31.73
3688,2011-03-07T09:35:00,0:05:00,37.17,143,21.33,37.17,143,21.33
3690,2011-03-07T09:40:00,0:05:00,50.76,148,15.4,50.76,148,15.4
3692,2011-03-07T09:45:00,0:05:00,51.13,152,15.6,51.13,152,15.6
3694,2011-03-07T09:50:00,0:05:00,51.7,141,15.53,51.7,141,15.53
3696,2011-03-07T09:55:00,0:05:00,53.72,152,15.53,53.72,152,15.53
3698,2011-03-07T10:00:00,0:05:00,56.7,108,9.6,56.7,108,9.6
3700,2011-03-07T10:05:00,0:05:00,56.91,141,14,56.91,141,14
3702,2011-03-07T10:10:00,0:05:00,56.74,136,12.73,56.74,136,12.73
3704,2011-03-07T10:15:00,0:05:00,57.93,125,11.13,57.93,125,11.13
3706,2011-03-07T10:20:00,0:05:00,59.2,138,12.07,59.2,138,12.07
3708,2011-03-07T10:25:00,0:05:00,59.2,113,9.87,59.2,113,9.87
3710,2011-03-07T10:30:00,0:05:00,58.47,109,9.47,58.47,109,9.47
3712,2011-03-07T10:35:00,0:05:00,57.37,135,12.67,57.37,135,12.67
3714,2011-03-07T10:40:00,0:05:00,57.49,143,12.93,57.49,143,12.93
3716,2011-03-07T10:45:00,0:05:00,56.92,145,13,56.92,145,13
3718,2011-03-07T10:50:00,0:05:00,59.66,91,8.27,59.66,91,8.27
3720,2011-03-07T10:55:00,0:05:00,59.18,99,8.07,59.18,99,8.07
3722,2011-03-07T11:00:00,0:05:00,57.18,128,11.13,57.18,128,11.13
3724,2011-03-07T11:05:00,0:05:00,58.92,109,9.33,58.92,109,9.33
3726,2011-03-07T11:10:00,0:05:00,59.7,96,10.46,59.7,96,10.46
3728,2011-03-07T11:15:00,0:05:00,60.51,72,9.55,60.51,72,9.55
3730,2011-03-07T11:20:00,0:05:00,59.58,86,7.67,59.58,86,7.67
3732,2011-03-07T11:25:00,0:05:00,58.72,150,14.2,58.72,150,14.2
3734,2011-03-07T11:30:00,0:05:00,59.52,105,9.2,59.52,105,9.2
3736,2011-03-07T11:35:00,0:05:00,59.61,62,8.4,59.61,62,8.4
3738,2011-03-07T11:40:00,0:05:00,60.01,93,8.79,60.01,93,8.79
3740,2011-03-07T11:45:00,0:05:00,61.75,115,9.93,61.75,115,9.93
3742,2011-03-07T11:50:00,0:05:00,59.67,109,10.33,59.67,109,10.33
3744,2011-03-07T11:55:00,0:05:00,60.22,76,11.5,60.22,76,11.5
3746,2011-03-07T12:00:00,0:05:00,60.63,110,11.43,60.63,110,11.43
3748,2011-03-07T12:05:00,0:05:00,56.83,127,12.13,56.83,127,12.13
3750,2011-03-07T12:10:00,0:05:00,59.68,101,8.87,59.68,101,8.87
3752,2011-03-07T12:15:00,0:05:00,58.76,96,8.27,58.76,96,8.27
3754,2011-03-07T12:20:00,0:05:00,59.46,56,8.11,59.46,56,8.11
3756,2011-03-07T12:25:00,0:05:00,60.09,75,10.44,60.09,75,10.44
3758,2011-03-07T12:30:00,0:05:00,58.3,101,10.23,58.3,101,10.23
3760,2011-03-07T12:35:00,0:05:00,57.22,95,12.36,57.22,95,12.36
3762,2011-03-07T12:40:00,0:05:00,55.91,112,10.33,55.91,112,10.33
3764,2011-03-07T12:45:00,0:05:00,58.71,83,7,58.71,83,7
3766,2011-03-07T12:50:00,0:05:00,59.4,101,11.5,59.4,101,11.5
3768,2011-03-07T12:55:00,0:05:00,59.3,128,11.4,59.3,128,11.4
3770,2011-03-07T13:00:00,0:05:00,54.53,102,9,54.53,102,9
3772,2011-03-07T13:05:00,0:05:00,56.71,101,8.87,56.71,101,8.87
3774,2011-03-07T13:10:00,0:05:00,58.8,108,11.87,58.8,108,11.87
3776,2011-03-07T13:15:00,0:05:00,56.42,115,11.27,56.42,115,11.27
3778,2011-03-07T13:20:00,0:05:00,56.05,129,12,56.05,129,12
3780,2011-03-07T13:25:00,0:05:00,55.41,146,13.6,55.41,146,13.6
3782,2011-03-07T13:30:00,0:05:00,55.74,77,12.33,55.74,77,12.33
3784,2011-03-07T13:35:00,0:05:00,59.09,123,12.4,59.09,123,12.4
3786,2011-03-07T13:40:00,0:05:00,56.55,119,11.2,56.55,119,11.2
3788,2011-03-07T13:45:00,0:05:00,56.37,141,13,56.37,141,13
3790,2011-03-07T13:50:00,0:05:00,59.28,95,8.8,59.28,95,8.8
3792,2011-03-07T13:55:00,0:05:00,60.12,116,9.67,60.12,116,9.67
3794,2011-03-07T14:00:00,0:05:00,55.18,120,12.47,55.18,120,12.47
3796,2011-03-07T14:05:00,0:05:00,55.45,151,16.21,55.45,151,16.21
3798,2011-03-07T14:10:00,0:05:00,57.98,130,11.33,57.98,130,11.33
3800,2011-03-07T14:15:00,0:05:00,53.05,104,12.07,53.05,104,12.07
3802,2011-03-07T14:20:00,0:05:00,57.86,87,7.67,57.86,87,7.67
3804,2011-03-07T14:25:00,0:05:00,54.29,129,13,54.29,129,13
3806,2011-03-07T14:30:00,0:05:00,55.02,123,11.13,55.02,123,11.13
3808,2011-03-07T14:35:00,0:05:00,57.97,139,12.87,57.97,139,12.87
3810,2011-03-07T14:40:00,0:05:00,36.47,150,29.53,36.47,150,29.53
3812,2011-03-07T14:45:00,0:05:00,16.18,105,40.07,16.18,105,40.07
3814,2011-03-07T14:50:00,0:05:00,30.73,126,36.27,30.73,126,36.27
3816,2011-03-07T14:55:00,0:05:00,47.54,121,17.54,47.54,121,17.54
3818,2011-03-07T15:00:00,0:05:00,44.11,141,21.67,44.11,141,21.67
3820,2011-03-07T15:05:00,0:05:00,57.17,145,14.53,57.17,145,14.53
3822,2011-03-07T15:10:00,0:05:00,58.63,126,13.69,58.63,126,13.69
3824,2011-03-07T15:15:00,0:05:00,56.58,91,12.36,56.58,91,12.36
3826,2011-03-07T15:20:00,0:05:00,54.93,128,11.87,54.93,128,11.87
3828,2011-03-07T15:25:00,0:05:00,56.64,148,13.53,56.64,148,13.53
3830,2011-03-07T15:30:00,0:05:00,54.07,140,13.2,54.07,140,13.2
3832,2011-03-07T15:35:00,0:05:00,53.69,151,14.67,53.69,151,14.67
3834,2011-03-07T15:40:00,0:05:00,53.24,144,12.67,53.24,144,12.67
3836,2011-03-07T15:45:00,0:05:00,50.5,145,14.67,50.5,145,14.67
3838,2011-03-07T15:50:00,0:05:00,46.82,137,14.87,46.82,137,14.87
3840,2011-03-07T15:55:00,0:05:00,49.08,118,14.79,49.08,118,14.79
3842,2011-03-07T16:00:00,0:05:00,34.05,130,23.33,34.05,130,23.33
3844,2011-03-07T16:05:00,0:05:00,45.72,132,15.53,45.72,132,15.53
3846,2011-03-07T16:10:00,0:05:00,24.85,107,28.92,24.85,107,28.92
3848,2011-03-07T16:15:00,0:05:00,19.26,86,31.73,19.26,86,31.73
3850,2011-03-07T16:20:00,0:05:00,23.24,125,30.6,23.24,125,30.6
3852,2011-03-07T16:25:00,0:05:00,23.84,122,31.87,23.84,122,31.87
3854,2011-03-07T16:30:00,0:05:00,14.9,101,34.87,14.9,101,34.87
3856,2011-03-07T16:35:00,0:05:00,17.8,111,31.8,17.8,111,31.8
3858,2011-03-07T16:40:00,0:05:00,17.17,110,36.87,17.17,110,36.87
3860,2011-03-07T16:45:00,0:05:00,18.74,125,34.8,18.74,125,34.8
3862,2011-03-07T16:50:00,0:05:00,19.78,118,33,19.78,118,33
3864,2011-03-07T16:55:00,0:05:00,34.48,137,22.73,34.48,137,22.73
3866,2011-03-07T17:00:00,0:05:00,29.08,107,28,29.08,107,28
3868,2011-03-07T17:05:00,0:05:00,21.46,127,31.27,21.46,127,31.27
3870,2011-03-07T17:10:00,0:05:00,17.73,126,37.33,17.73,126,37.33
3872,2011-03-07T17:15:00,0:05:00,14.1,103,39.07,14.1,103,39.07
3874,2011-03-07T17:20:00,0:05:00,15.93,113,37.47,15.93,113,37.47
3876,2011-03-07T17:25:00,0:05:00,17.88,133,39.8,17.88,133,39.8
3878,2011-03-07T17:30:00,0:05:00,20.02,103,33.77,20.02,103,33.77
3880,2011-03-07T17:35:00,0:05:00,21.04,89,30.55,21.04,89,30.55
3882,2011-03-07T17:40:00,0:05:00,16.68,117,38.07,16.68,117,38.07
3884,2011-03-07T17:45:00,0:05:00,19.03,104,31.93,19.03,104,31.93
3886,2011-03-07T17:50:00,0:05:00,22.28,114,30.87,22.28,114,30.87
3888,2011-03-07T17:55:00,0:05:00,19.9,124,36.2,19.9,124,36.2
3890,2011-03-07T18:00:00,0:05:00,27.23,107,25.73,27.23,107,25.73
3892,2011-03-07T18:05:00,0:05:00,32.07,115,22.93,32.07,115,22.93
3894,2011-03-07T18:10:00,0:05:00,28.07,124,27.6,28.07,124,27.6
3896,2011-03-07T18:15:00,0:05:00,31.4,113,19.8,31.4,113,19.8
3898,2011-03-07T18:20:00,0:05:00,31.96,94,20.08,31.96,94,20.08
3900,2011-03-07T18:25:00,0:05:00,52.61,89,11.09,52.61,89,11.09
3902,2011-03-07T18:30:00,0:05:00,50.53,55,8.78,50.53,55,8.78
3904,2011-03-07T18:35:00,0:05:00,53.91,116,10.93,53.91,116,10.93
3906,2011-03-07T18:40:00,0:05:00,53.39,119,11.47,53.39,119,11.47
3908,2011-03-07T18:45:00,0:05:00,56.84,91,8.87,56.84,91,8.87
3910,2011-03-07T18:50:00,0:05:00,55.58,77,6.33,55.58,77,6.33
3912,2011-03-07T18:55:00,0:05:00,57.49,41,6.44,57.49,41,6.44
3914,2011-03-07T19:00:00,0:05:00,57.16,51,4.73,57.16,51,4.73
3916,2011-03-07T19:05:00,0:05:00,57.04,69,5.87,57.04,69,5.87
3918,2011-03-07T19:10:00,0:05:00,58.2,35,4.78,58.2,35,4.78
3920,2011-03-07T19:15:00,0:05:00,60.04,46,3.67,60.04,46,3.67
3922,2011-03-07T19:20:00,0:05:00,59.63,30,2.27,59.63,30,2.27
3924,2011-03-07T19:25:00,0:05:00,57.33,40,3.2,57.33,40,3.2
3926,2011-03-07T19:30:00,0:05:00,59.83,40,2.93,59.83,40,2.93
3928,2011-03-07T19:35:00,0:05:00,57.46,35,2.73,57.46,35,2.73
3930,2011-03-07T19:40:00,0:05:00,57.27,48,3.6,57.27,48,3.6
3932,2011-03-07T19:45:00,0:05:00,60.41,29,2,60.41,29,2
3934,2011-03-07T19:50:00,0:05:00,60.43,49,3.8,60.43,49,3.8
3936,2011-03-07T19:55:00,0:05:00,58.69,59,5.71,58.69,59,5.71
3938,2011-03-07T20:00:00,0:05:00,58.39,36,2.6,58.39,36,2.6
3940,2011-03-07T20:05:00,0:05:00,58.27,81,6.73,58.27,81,6.73
3942,2011-03-07T20:10:00,0:05:00,56.91,108,11,56.91,108,11
3944,2011-03-07T20:15:00,0:05:00,62.18,40,4.8,62.18,40,4.8
3946,2011-03-07T20:20:00,0:05:00,61.16,56,4.5,61.16,56,4.5
3948,2011-03-07T20:25:00,0:05:00,62.65,40,2.87,62.65,40,2.87
3950,2011-03-07T20:30:00,0:05:00,61.82,44,3.47,61.82,44,3.47
3952,2011-03-07T20:35:00,0:05:00,60.39,54,4.33,60.39,54,4.33
3954,2011-03-07T20:40:00,0:05:00,63,33,2.2,63,33,2.2
3956,2011-03-07T20:45:00,0:05:00,60.3,33,2.14,60.3,33,2.14
3958,2011-03-07T20:50:00,0:05:00,62.58,26,2.07,62.58,26,2.07
3960,2011-03-07T20:55:00,0:05:00,61.37,38,2.86,61.37,38,2.86
3962,2011-03-07T21:00:00,0:05:00,60.88,25,1.87,60.88,25,1.87
3964,2011-03-07T21:05:00,0:05:00,62.95,39,2.8,62.95,39,2.8
3966,2011-03-07T21:10:00,0:05:00,63.3,37,2.6,63.3,37,2.6
3968,2011-03-07T21:15:00,0:05:00,61.56,54,4.2,61.56,54,4.2
3970,2011-03-07T21:20:00,0:05:00,61.98,41,2.47,61.98,41,2.47
3972,2011-03-07T21:25:00,0:05:00,62.82,33,2,62.82,33,2
3974,2011-03-07T21:30:00,0:05:00,61.35,34,1.8,61.35,34,1.8
3976,2011-03-07T21:35:00,0:05:00,62.36,22,2.67,62.36,22,2.67
3978,2011-03-07T21:40:00,0:05:00,64.47,38,2.67,64.47,38,2.67
3980,2011-03-07T21:45:00,0:05:00,62.57,14,0.8,62.57,14,0.8
3982,2011-03-07T21:50:00,0:05:00,61.57,7,0.54,61.57,7,0.54
3984,2011-03-07T21:55:00,0:05:00,62.38,16,0.91,62.38,16,0.91
3986,2011-03-07T22:00:00,0:05:00,63.7,10,0.27,63.7,10,0.27
3988,2011-03-07T22:05:00,0:05:00,61.35,17,1.2,61.35,17,1.2
3990,2011-03-07T22:10:00,0:05:00,62.17,23,1.92,62.17,23,1.92
3992,2011-03-07T22:15:00,0:05:00,61.75,12,1,61.75,12,1
